ratings,titles,comments
5,Cực kì hài lòng,"Sách rất đẹp
Giấy đẹp màu in nổi bật thu hút sự tò mò của bé. 
Ngoài những câu chuyện cho bé đọc ra còn có một số câu hỏi tư duy rất hay!"
5,Cực kì hài lòng,"Truyện đẹp, chữ to, phù hợp với các bé. Nhiều tranh đẹp, màu sắc rực rỡ. Nhưng giấy hơi mỏng chút"
4,Sách khá hay thôi,Khá hay🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂☹️☹️☹️☹️☹️☹️☹️☹️☹️🙂🙂☹️☹️☹️🙂🙂🙂☹️☹️
5,Cực kì hài lòng,"Rất hài lòng với sách ""truyện ngụ ngôn cho bé tập đọc"". Rất hữu ích cho các bé đang học lớp 1, chữ to rõ ràng, trình bày ảnh minh họa rất đẹp."
5,Cực kì hài lòng,"Chữ to, rõ, từng mẫu truyện ngắn, giúp bé dễ nhớ kèm những trò chơi giúp rèn luyện khả năng quan sát của bé"
5,Sách đẹp và hay,"Tiki giao nhanh, sách đẹp, nội dung hay và phù hơp cho bé con mình"
3,Bình thường,Sách hay nhưng đặt 7 cuốn chỉ giao 3 cuốn còn 4 cuốn còn lại Tiki tự huỷ đơn không báo
5,Cực kì hài lòng,"Sách đẹp, bắt mắt, chữ to phù hợp cho các bé mới tập đọc. Mình thấy hài lòng."
5,Cực kì hài lòng,"hình ảnh đẹp, nội dung súc tích, nếu có thêm phần ý nghĩa của câu chuyện sẽ hay hơn"
5,Cực kì hài lòng,postcard rất ciute. truyện rất hài. rất tốt👍
5,Cực kì hài lòng,"giao hàng cực nhanh, mua ở fahasa nên vừa có giấy kính bọc, vừa có bao xốp ở ngoài nữa  ❤❤❤"
5,Cực kì hài lòng,giao hàng siêu nhanhhhh :v
5,Cực kì hài lòng,"Hàng về sớm cực đẹp, bao bọc cẩn thận"
5,Cực kì hài lòng,"Giao hàng nhanh, sách được đóng gói cẩn thận."
5,Cực kì hài lòng,Truyện hay và sâu sắc
5,Cực kì hài lòng,bìa sách siêu đẹp
5,Cực kì hài lòng,Đẹpppppp
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Rất ưng ý,"Bọc vừa vặn, bọc từng quyển thì rất tiện để lấy ra đọc lại, mà lại có thể ngắm bìa truyện mỗi lúc hứng thú nữa. (Khác hẳn cảm giác dùng bọc 6 quyển 1 lần vì không ngắm được từng quyển). Giá cũng rất ổn"
5,Cực kì hài lòng,Bìa bao nay không gì bàn cãi rồi rất tốt nhé mọi người! Bạn nào muốn giữ kĩ truyện thì mua loại này nha! Mình đã và đang sử dụng cảm thấy rất tốt
4,Hài lòng,Tầm cỡ conan yaiba ô long viện thì vừa chứ như miền đất hứa thì ko
1,Rất không hài lòng,Túi này bọc lại là bọc luôn chứ đọc sao đc :/ haizz chỉ để bọc cất đi thôi. Shop phải nói rõ chứ /
3,Nhầm hàng ace ạ,"Túi bọc truyện.  t tưởng là bọc sdc như bọc vở,  bọc sách.bt chớ thì ra chỉ cho vào r bọc lại thôi ạ"
5,Cực kì hài lòng,"Dùng ok, mình tính mua loại bọc cả quyển như bọc sách í nhưng mà đắt quá nên mua cái này cũng ổn rồi"
1,"tệ, bọc ko vừa cuốn truyện","mua trúng hàng dỏm, bọc ko vừa cuốn truyện doraemon màu nhét vô thì cong cuốn truyện, uổng tiền thật sự."
5,Cực kì hài lòng,hàng giao đủ nhưng giao tiêu chuẩn hơi lâu. nếu có nhu cầu mình vẫn sẽ ủng hộ. thanks!
5,Cực kì hài lòng,"Cần lắm những sản phẩm như thế này, bọc truyện conan vừa vặn, tốt"
1,Rất không hài lòng,"Quá bé để bọc truyện dù với truyện Shin phiên bản thường, bọc bị cong bìa"
5,Cực kì hài lòng,Sách vừa đẹp lại vừa hay lắm mọi người ạ. Chỉ là bé nhà em mới 2 tuổi nên cũng chưa dùng đến sách này. Vậy mà mẹ nó thấy đẹp quá lại giảm giá nên ham hố mua luôn. Chứ sách dành cho các bạn nhỏ từ 5 tuổi trở lên các mẹ nhé
5,giá cả và chất lượng,"giá mỗi quyển ghi sau bìa là 26k mà mik mua giá có 18200 nên rất rẻ. sách có 10 quyển dạy trẻ như tính kiên trì, bao dung,... sách song ngữ nên có thể học cả tính cách lẫn ngoại ngữ. đóng gói cẩn thận"
5,Cực kì hài lòng,"Truyện mới vì còn nguyên trong túi nilon, hình ảnh tươi tắn, dễ thương. Từ mới được bôi đỏ đồng thời kèm nghĩa và phiên âm bên dưới trang rất tiện. Bé nhà mình khá thích nghe mẹ đọc. Trước khi ngủ mà mẹ đọc thì bé khá là chăm chú nghe, đọc hơn 1 câu chuyện là bé ngủ say luôn. Cảm ơn Tiki nhé."
5,Cực kì hài lòng,mua cho cháu lớp 2 đọc. mình có đọc thử thấy rất thú vị. có thể luyện đọc tiếng việt và dạy thêm tiếng anh cho  bé ở nhà
4,Hài lòng,Vừa mới nhận sách. Khá ưng ý về đóng gói và hình ảnh sách. Bé còn nhỏ chưa đọc được nhưng vẫn rất chim ưng
5,Sách hay in đẹp,"Đẹp, nội dung hay, song ngữ. Giấy tốt, bé còn nhỏ nên thích sờ vào bề mặt giấy khi nghe ba mẹ đọc nội dung"
5,Tốt,Mình tìm bộ sach kiểu vầy lâu rồi mà giờ mới tìm dc. Muốn mua thêm sach tuong tương tự vậy
5,Sách hay,Sách hay tiếng Anh chuẩn hơn 1 số bộ song ngữ của Việt Nam.  Ảnh hơi nhỏ nhưng đẹp
5,Cực kì hài lòng,"sách hay, giao hàng nhanh, bọc cẩn thận, bé rất thích"
3,Bình thường,"Hình quá nhỏ, chữ anh và việt quá rối. Cháu dưới 5t không nên mua."
5,Cực kì hài lòng,"Tiki đóng gói đẹp 
Nhân viên vui vẻ nhiệt tình
Giao hàng nhanh hơn dự kiến (thông báo T2 tuan sau giao mà nay T7 đã nhận được)
Sách đẹp - sẽ tiếp tục ủng hộ nhà sách Tiki"
5,Cực kì hài lòng,Sách màu rất đẹp. Mua sách về phải dạy con đọc ngược kiểu người Nhật.
5,Cực kì hài lòng,"rất hài lòng về sản phẩm, màu đẹp, sẽ mua ủng hộ shop lần sau 👍👍👍"
5,Cực kì hài lòng,"giao hàng rất nhanh, đóng gói rất đẹp. truyện hơi mỏng khỏang 60 trang, tuy nhiên giấy in màu bóng rất đẹp"
5,Cực kì hài lòng,Giấy màu rỏ nét. Thơm mùi giấy mới. Đáng để sưu tập
5,Cực kì hài lòng,"sách in rất đẹp,chữ to,rõ ràng,cực kỳ hài lòng với bộ truyện này"
5,Cực kì hài lòng,"Đặt hàng dễ dàng, Giao hàng nhanh chóng , sản phẩm ok như thông tin"
5,Cực kì hài lòng,góp ý kiến Tiki nên mở bán thêm combo các tập tiếp theo.
5,Cực kì hài lòng,"Sách rất đẹp, bao bì đóng gói kỹ. Rất thích!!!! Thanks Tiki."
5,Cực kì hài lòng,"Sp đẹp, hình vẽ sắc nét. Con đọc nên ko biết nội dung"
5,bọc ok,"Bọc rất vừa vặn nhưng có vẻ là bọc dày nên nó ko trong và bóng như bọc bth vs mình định mua khoảng 20, 30 cái nhưng bán mỗi loại 50 cái. Tiki giao speed ghê chiều đặt trưa hôm sau về r"
5,"Tốt, mong có loại 20,5cm nữa!","Sản phẩm rất hay lâu nay mình kiếm tìm! Mua về bọc 1 lèo hết 50 tờ, vẫn chưa bọc hết truyện nên mình sẽ mua thêm. Về chất lượng, tấm bọc dày dặn, mềm dẻo nhưng nếu độ trong lớn hơn thì nhìn truyện nổi màu hơn, đẹp hơn. Một số mép dán hơi bung 1 chút lúc đưa bìa sách qua nhưng không quá ảnh hưởng! Mong các bạn sản xuất loại tấm bọc kích thước 20,5cm nữa vì rất nhiều sách kích thước này mà chưa tìm thấy tấm bọc!"
3,Bình thường,"Sản phẩm cũng bình thường. Đọc review cứ tưởng đâu như bọc plastic của tiki hay ít nhất mỏng cũng như ipm, ai dè đâu chỉ là bao tập bình thường thôi như vậy tính ra đắt lắm. Review mà làm cho người mua sau bị lầm lẫn thì thật là khó chịu."
4,Hài lòng,Sản phẩm tốt như mô tả. Tuy nhiên mép cắt chưa bằng và không bọc được những quyển có sẵn bìa giấy ở ngoài. Shop làm to hơn xíu xiu nữa là chuẩn rồi 👍🏻
3,Bình thường,"mình mua 2 combo trc đây gần 1 tháng, một combo ok còn 1 còn lại bị lỗi hết gần mười mấy bìa, phần bìa lót bên trong nằm gần giữa bìa, không cách nào cho bìa vào đc"
3,Bình thường,Khi mua hàng thật sự mình mong muốn nó tốt hơn thế này! Nhưng sản phản bán ra rất xấu và cẩu thả.
1,Tồi tệ,"Phần ép các góc và trên dưới của bị cắt k đều, như răng cưa lồi lõm. Quá tệ"
5,Cực kì hài lòng,"Bọc dày dặn, vừa in. tiki giao nhanh quá trời quá đất"
5,Cực kì hài lòng,"Bọc vừa in bộ 7 viên ngọc rồng, doremon, teppie, ... Mình mong nsx làm thêm các khổ khác nữa!"
1,Rất không hài lòng,"Quá bé để bọc, bọc bị cong bìa kể cả với truyện khổ nhỏ"
5,Sinh động và đẹp,Sách cứng rất “ngầu!” Nội dung mang tính tóm lược nên dễ lưu nhớ. Thích trục thời gian. Có nội dung tổng quan rồi có truyện tranh. Người lớn hay học trò chắc đều xem vui được.
5,Cực kì hài lòng,"Sách bìa cứng, rất dày, rất nặng và rất đẹp, cầm trên tay sướng lắm :) Tất cả các trang sách đều in màu trên giấy cứng như kiểu tạp chí thời trang, đẹp mê li. Nội dung ngắn gọn bổ ích. 
Sách gói bọc cẩn thận, giao hàng nhanh."
5,"Giao hàng nhanh, sách đẹp","Giao hàng nhanh, mình mới đặt hôm trước hôm sau có luôn. Sách đẹp, bọc kĩ lưỡng, in đẹp. Nội dung sinh động, tuy không đầy đủ chi tiết nhưng cũng thống kê và điểm được những mốc sự kiện và văn hóa nổi bật"
5,Rất hài lòng,"Sách được thiết kế rất đẹp, giấy tốt, hình ảnh bắt mắt, nội dung được chuyển tải một cách thú vị, bổ ích và dễ hiểu. Tiki giao hàng khá nhanh. Mình rất hài lòng!"
5,Tuyệt vời,"Chất lượng từ hình thức lẫn nội dung. Vẽ đẹp, nội dung cô đọng, giấy tốt"
4,Hài lòng,Sách đẹp nhưng bìa hỏi bị móp và rách xíu
5,Cực kì hài lòng,"Sách hay, chất lượng đóng gói tốt, gửi nhanh nên cũng không cần sốt ruột mất thêm phí :D"
5,Cực kì hài lòng,"Tiki giao hàng nhanh, sách đẹp, hơi nặng, nhưng nói chung là mình hài lòng"
5,Cực kì hài lòng,"Mình đã đọc 1/3, rất thú vị, sinh động và đẹp nữa, hài lòng."
5,Cực kì hài lòng,"Sách mới,đẹp.Giao hàng vui vẻ.
Cám ơn Tiki nhiều"
4,Hài lòng,Lúc mua ko để ý giờ đọc tới mới thấy có 2 quyển cuối bị trùng nên cũng ko biết đang thiếu cuốn nào. Tiki giải quyết vấn đề này giùm mình
5,Sách hay cho trẻ,"Truyện nội dung hay, ý nghĩa. Sách in màu chất lượng tốt. 2 bé nhỏ rất thích đọc."
3,Bình thường,"Sách không được hay, ko ấn tượng. Mỏng hơn mình tưởng. Sách mới và đóng gói cẩn thận. Cảm ơn tiki và nhà sách."
5,Cực kì hài lòng,Đây là bộ sách lịch sử tuyệt vời. Đáng tiền lắm
5,Cực kì hài lòng,"Chất giấy rất đẹp, vận chuyển nhanh"
5,Cực kì hài lòng,"Sách hay, ý nghĩa và giá cả hợp lý!"
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,"Chào tiki! Mình có nhờ admin tiki tư vấn sản phẩm này giúp mình rằng bìa có vừa cuốn tiểu thuyết Onepiece Stampede hay không và bạn ấy đã đưa mình sản phẩm này, cho đến khi nhận hàng và bao thử thì thấy không vừa. Hơi buồn nhưng không sao hết! Lần sau mong tiki tư vấn chính xác hơn cho mình nhé để tránh trường hợp như vậy. Cảm ơn tiki"
5,sản phẩm tốt,"sản phẩm tốt, như mẫu mã trên hình. mỗi tội mình ẩu quên đo chiều dài sách.  khuyến cáo hãy đo sách đúng kích thước hả đặt, nhỡ bị hụt hoặc dư. :))"
1,Rất không hài lòng,ko như hình quảng cáo. chỉ bọc đc sách nhỏ 17.6. tôi đã mua 175k mà ko. bọc đc cuốn nào
4,Hài lòng,"Giấy bọc vừa với truyện Doraemon, tuy nhiên một vài miếng bị vênh, khi bọc vào xuất hiện nhăn nhúm"
4,Hài lòng,"giao hàng nhanh,ngày 3/3 /2020 đặt, dự kiến là 5/3 mới nhận được hàng,  nhưng sáng hôm sau đã giao luôn rồi"
5,Hài lòng,"Tiki giao đúng hàng, giao hàng cực kì nhanh luôn. Bọc mấy cuốn truyện tranh vừa vặn lắm."
5,Cực kì hài lòng,"Bọc đẹp, dày dặn, cơ mà tại mình đo sai kích thước, bọc không vừa 😞"
1,Bọc k vừa,Tiêu đề ghi bọc cho manga mà bọc cho truyện conan lại không vừa
5,Cực Kỳ Hài Lòng,"Chất lượng tốt và tuyệt vời, mua thử 5 cái về hàng ngon quá. Sẽ mua thêm"
1,Rất không hài lòng,nói bọc sách có bọc đc đâu.bọc đc cuốn truyện tranh thôi.Tệ
1,Rất không hài lòng,"Mình mua 2 bộ 11-20 và 21-30, sách đóng bìa rất tệ, bong cả trang giấy ra. Mấy cuốn còn chưa rọc trang hết nữa, đọc mỗi trang phải mỗi tự rọc giấy. Mình mua full giá chứ ko phải mua đợt khuyến mãi luôn ấy mà chất lượng như vầy thì tệ quá!
Góp ý mong tiki cải thiện chất lượng phục vụ."
2,Không hài lòng,"In giấy mỏng, cắt không rời các trang, gáy bị rớt ra nói chung ko vui khi mới cầm cuốn sách đã bị rơi"
5,Cực kì hài lòng,❤️❤️💜❤️💜💜💜❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
2,Không hài lòng,"Chất lượng keo dính rất kém, mở sách ra nhẹ nhàng mà gáy sách đã bung ra rồi"
5,Cực kì hài lòng,"Giao hàng nhanh
Đóng gói cẩn thận
Sách đẹp"
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,sách đẹp giao nhanh nữa ok ok
5,"Sách đẹp, giao hàng nhanh","Sách mlem mlem và ship nhanh lắm ạ, đặt hôm CN mà t2 hàng về rồi ạ :33"
5,Cực kì hài lòng,"Giao hàng cực kỳ nhanh nhé, cũng rất ưng sản phẩm luôn 💜"
5,Cực kì hài lòng,Bé ở nhà thấy thích là được rồi ! Hài lòng
5,Cực kì hài lòng,kĩ năng vẽ gái lv up ⚡
5,Cực kì hài lòng,sách tốt 👍
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Sách hay - đẹp,"Đây là cuốn truyện mà con gái mình mê mẩn. Hình vẽ đẹp, sát với phim, không bị cắt bớt nội dung như nhiều cuốn truyện tranh khác. Bộ sách tranh truyện đồng hành với phim hoạt hình của Kim Đồng rất đáng tiền mua."
5,Cực kì hài lòng,"Rất tốt , giao hàng nhanh và bìa sách ko bị sao , màu cũng rất đẹp , cảm ơn tiki nhé !"
5,Sách chất lượng mà lại rẻ,"Sách in đẹp, giấy và màu sắc đều đẹp. Chất lượng bản dịch tốt, chu đáo. Mình rất hài lòng."
3,Bình thường,"Truyện đẹp, in màu lên giấy tạm ổn, nội dung thì hơi rời rạc k đc ổn cho lắm. Độ tuổi 6 đến 11 thì đọc ok"
4,"truyện đẹp, in trên giấy màu đẹp","truyện nhìn bắt mắt, in trên giấy mà đẹp, bắt mắt nhưng chất liệu giấy hơi mỏng, dễ rách"
5,Cực kì hài lòng,"truyện như phim gốc, hình mô tả rất đẹp, bé rất thích"
5,Cực kì hài lòng,"Sách đẹp, bé nhà mình rất thích. Cảm ơn tiki nhiều!!"
5,Cực kì hài lòng,"noi dung sach trinh bay dep, chau nha rat me"
4,Hài lòng,"Sách chất lượng ổn, bìa gđẹp"
5,Cực kì hài lòng,sách màu rất đẹp. bé rất thích
1,Rất không hài lòng,"Mình mua 2 bộ 11-20 và 21-30, sách đóng bìa rất tệ, bong cả trang giấy ra. Mấy cuốn còn chưa rọc trang hết nữa, đọc mỗi trang phải mỗi tự rọc giấy. Mình mua full giá chứ ko phải mua đợt khuyến mãi luôn ấy mà chất lượng như vầy thì tệ quá!
Góp ý mong tiki cải thiện chất lượng phục vụ."
1,Rất không hài lòng,Mua về là rách cả nữa cuốn dính giấy không đẹp giấy mổng
5,Cực kì hài lòng,
4,Hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
3,Bình thường,
5,Cực kì hài lòng,
5,Cực kì hài lòng,"Hàng giao nhanh, giấy tốt, ko bị bong ra như một số quyền trước, lại có cả chữ kí Mốc nữa 🥰"
5,Cực kì hài lòng,"Giao hàng nhanh, nhân viên luôn miệng cười toe toét, truyện không bị rách hay cong. Túm lại là cho hẳn 5 sao luôn nhé!"
5,Cực kì hài lòng,"Mình cảm thấy hài lòng về ứng dụng giao hàng tiki, mik sẽ lun ủng hộ tiki và mong tiki lun phát huy như thế nhé"
5,Cực kì hài lòng,"Giao hàng đúng hạn
 Nhân viên vui vẻ
Chuyện ko chỗ nào chê"
5,Cực kì hài lòng,"Giao hang nhanh, truyen khong bi nat,gia cung re, mong tiki se nhap ve tap tiep theo(va truyen conan tap 97)."
5,Cực kì hài lòng,Chất lượng sách đẹp. Giao hàng rất nhanh. Mình rất hài lòng với dịch vụ của tiki.
5,Cực kì hài lòng,"Sách ko bị rách, còn có chữ kí của Mốc và 2 card nx"
5,Cực kì hài lòng,tuy có thiếu card nhưng có giao hàng nhanh+chữ kí của mốc nêm cho 5*
5,Cực kì hài lòng,"sản phẩm đẹp, mới.
đóng gói chuyên nghiệp và rất đẹp"
5,Hài lòng,"Sản phẩm hay, giao hàng nhanh, gói kĩ. cảm ơn tiki!"
5,Cực kì hài lòng,Truyện tranh dễ thương. Nội dung phù hợp với bé 2 tuổi
5,Cực kì hài lòng,great service. the kid totally loves the series of books. thank you!
5,Cực kì hài lòng,
4,Hài lòng,
5,Cực kì hài lòng,
1,Rất không hài lòng,"5 sao cho truyện
1 sao cho cách làm việc cứng nhắc của Tiki
Mua combo tập 1-5, mua lẻ tập 6, sử dụng Book care mà nhận hàng chỉ bọc mỗi tập 6. Biết vậy mua lẻ 5 tập đầu vì combo cũng chẳng rẻ hơn đc đồng nào."
5,Hài lòng,"Cháu mình rất mê truyện này, cứ ra tập nào là phải mua ngay
Sách bọc gọn gàng,  tiki now giao hàng siêu nhanh. Đánh giá chung rất hài lòng"
5,toẹt vờt lém lun,"truyện đc đóng gói rất cẩn thận , giao hàng siu nhanh mới hôm qua đặt hôm sau đã có hàng rùi nói chung là rất ok"
5,Cực kì hài lòng,"Giao hàng nhanh, truyện được bọc cẩn thận ko bị móp góc 👍🏻"
5,Cực kì hài lòng,"5 cuốn như chỉ có 4 miếng lót😢
chất lượng tuyệt vời"
5,Cực kì hài lòng,"giao hàng tốt, đóng gói gọn gàng"
5,Cực kì hài lòng,"giao hàng cực nhanh luôn trưa hôm qua đặt , trưa nay có"
5,Cực kì hài lòng,"Hàng đẹp , gói kĩ , chất lượng cao cựcc . Nên mua :3"
4,Hài lòng,"Hàng rất tốt , nhưng tại sao tập 1 lại ko có lót ly vậy , mik bùn lắm"
5,Cực kì hài lòng,"Giao hàng siêu nhanh, được gói cẩn thận, sản phẩm không bị lỗi."
5,Cực kì hài lòng,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️ ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
5,Cực kì hài lòng,hàng rất tốt ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
5,Cực kì hài lòng,"giao nhanh, sách mới, hộp gói gọn gàng, chất lượng tốt"
5,Cực kì hài lòng,"sách mới, màu đẹp, nội dung hấp dẫn. mua cho bé mà mình cũng thấy thích nên phải đọc trước.😁"
5,Cực kì hài lòng,tiki giao hàng sớm hơn dự kiến truyện đọc rất hay tôi rất hài lòng với sản phẩm
5,Cực kì hài lòng,"sản phẩm đẹp. Tiki đóng gói cẩn thận, giao hàng nhanh chóng."
5,Cực kì hài lòng,"Rất hài lòng về Sản phẩm,  đóng gói đẹp,  cho 5 sao"
5,Cực kì hài lòng,nhan vien tan tinh vua doc da nghien ko giong khi xem tren you tube
5,Cực kì hài lòng,sẽ ủng hộ tiếp.okokokookok
5,Cực kì hài lòng,truyện rất mới và màu sắc rất đẹp
4,Hài lòng,Vẽ hình đẹp nhưng chữ màu đen trên nền màu tối làm các bé ko đọc được muốn đọc thì phải căng mắt ra mới thấy chữ
5,Cực kì hài lòng,"Sách hay, vừa kể chuyện vừa giúp bé hiểu hơn về lịch sử"
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Siêu hài lòng,Lâu ròi mới đọc truyện tranh. Thực sự rất thích kiểu truyện tranh như vầy luôn. Đọc cười đau cả bụng với hình vẽ vừa dễ thương lại vừa dí dỏm. Đọc lại nhiều lần vẫn vui. Mọi người nên mua nha!!!!
1,Rất không hài lòng,"Đăng ký bookcare có trả tiền, thời gian giao là tiki định mức time, vậy mà bên bọc sách bọc cẩu thả, thừa thải, hàng tới thỳ móp méo, tiki càng ngày càng cẩu thả"
5,Cực kì hài lòng,"Dễ thương ghê luôn, một xã hội hiện đại Nhật Bản thu nhỏ! Bạn nào đã mê manga mê Nhật thì chắc chắn thích. Sách đẹp, giấy tốt, mua đợt giảm giá càng ok."
5,Cực kì hài lòng,"Truyện tranh, trình bày bắt mắt. Nội dung được tác giả gửi gắm vào đó những câu chuyện của những người bố - quý ông shiba. Có tính giải trí cao."
5,Hay và thú vị,"Nét vẽ chì dễ thương và đơn giản, nội dung thú vị. Sách dày cầm chắc tay, còn được tặng bookmark nữa."
5,Cực kì hài lòng,Phải nói là rất thích đọc những câu truyện tranh như này luôn! Quá tuyệt vời 🥰🥰
5,nên mua,"tiki giao hàng nhanh, sách không hư hỏng gì 
còn về nội dung truyện thì rất hay"
5,Cực kì hài lòng,"Giao hàng rất nhanh, vừa đặt 2 hôm đã có. 
Sách rất hay, nội dung tuyet voi."
5,Cực kì hài lòng,Rất hay và cuốn lắm cảm ơn Tiki rất nhiều nha !!
5,Cực kì hài lòng,"sách hay, rảnh rỗi xem để thư giãn rất ok"
5,Cực kì hài lòng,"mua có một quyển sách mà gói kĩ ghê lun 👏👏👏😉nội dung sách ổn, hiện tại mình đang vào tuần thi nên ko mang sách ra tập vẽ theo đc, khi nào thi xong rồi mình sẽ dùng và cảm nhận sau nhé 🙆🌸"
5,vẽ tranh,rất hay . Đầy đủ thông tin . Nhờ nó mà e đã vẽ được rất nhiều thứ :3
5,Cực kì hài lòng,sản phẩm tốt!😍
5,Cực kì hài lòng,"bao rất cẩn thận, đẹp, rất hay lòng"
5,Cực kì hài lòng,"sách đẹp, hướng dẫn khá ổn chi tiết, có kèm hình minh hoạ cụ thể, cx rất đáng tiền."
5,Cực kì hài lòng,"Tôi cần thứ này để làm Game, và nó... RẤT TUYỆT VỜI!!!!"
5,Cực kì hài lòng,súhsysuznbzjsjzhzhsjshnsjjsidndidndixbdudbdixbdidbdudbdudbduxb hmm rất đáng mua
3,Bình thường,Không đáng để mua lắm nhưng thui lỡ mua rồi biết sao đc
4,Hài lòng,
5,Cực kì hài lòng,hình vẽ đẹp
5,Cực kì hài lòng,"Sách có nội dung hay và trình bày đẹp. 
Hàng được Tiki đóng gói cẩn thận.
Giao hàng hơi chậm so với dự kiến."
5,Cực kì hài lòng,"Sách in đẹp, nhiều hình minh họa, nhưng không bị biến thành truyện tranh. Phù hợp sức đọc và hấp dẫn trẻ em."
5,Tuyệt,"M mua nhiều bản trong loạt sách văn học kinh diển này
Vì minh hoa đep giấy đep giá ok"
5,Sách đẹp,"Tiki giao nhanh, sách đẹp, giá tốt. Cám ơn tiki..."
5,Cực kì hài lòng,"Giao hàng nhanh, đóng gói đẹp"
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,"Bộ sách hay và ý nghĩa dành cho bé!
Tôi hài lòng về bộ sách này.
Cảm ơn Tiki."
5,Cực kì hài lòng,"Phục vụ nhanh, chất lượng sản phẩm như quảng cáo. Hài lòng với Tiki"
5,Cực kì hài lòng,"Viết dễ hiểu, giúp các con thich đọc và dễ nhớ"
2,k hai long,nói có bọc bookcare sách mà sao k thấy cuốn nào vậy
5,Cực kì hài lòng,đáng tiền
5,Cực kì hài lòng,
5,Cực kì hài lòng,
4,Hài lòng,
5,"Truyện siêu hay, tiki siêu tốt ^^","Mình khá hài lòng khi mua bộ này ở tiki, tiki giao cực nhanh và chất lượng cũng được đảm bảo. Mình có mua 4 tập test thử thì tập 5 với 9 là limited nên được bảo quản siêu tốt (mỗi tội không thấy bọc PVC của truyện đâu :(() còn tập 8 với 1 là bản thường nên không thấy bọc nhưng chỉ có mỗi tập 1 hơi cong bìa truyện còn tập 8 vẫn ok
Nói chung là mình thấy tiki tốt thật sự, sau này vẫn sẽ mua và ủng hộ tiki tiếp"
5,Cực kì hài lòng,Bìa màu hồng khá là hường phấn ^^ nhưng phù hợp với sự mong manh của Mikoshiba haha. Ndung thì khỏi chê ạ. giao hàng nhanh và có bookmark rất xinh xẻo
5,Cực kì hài lòng,"truyện còn nguyên seal luôn, bên trong có bookmark siêu đáng yêu, bìa bản đặc biệt phải nói đẹp lung linh , cảm thấy hài lòng với sản phẩm này"
5,Cực kì hài lòng,Giao hàng nhanh có bọc đẹp sạch sẽ nhưng mà hai bìa dính vào nhau làm mình tưởng mua bản đặc biệt mà chỉ có một bìa 🤣🤣🤣
5,Sp rất đẹp,Sp rất đẹp truyện đáng iuuu chất lượng bản in rất tốt aa nhunge ko có bookmark ;-; cái mk cần nhất lại ko giao tuk cho 4 sao :)
5,Cực kì hài lòng,"hàng còn nguyên bọc nilong 🤩 ok , ko bị rách hay bong gáy j cả . Cực hàng lòng 
cả mà ship hơi lâu"
5,dễ thương,"Thích xem anime nên từ đó mới tìm kiếm manga để đọc, dễ thương không chịu nổi"
3,Nozaki bản đặc biệt,sách đẹp đến nhanh nhưng mua bản đặc biệt mà không được bọc plastic :((((
3,Bình thường,"Tiki giao hàng đúng hẹn. 
Có điều bìa truyện bị nhăn mất rồi."
5,Xuất sắc😁,Tiki giao hàng đúng hẹn. Sách siêu đẹp còn dc tặng thêm bookmark
2,"Thiếu bookcare, lỗi bìa","Mình đã mua nhiều sách trên tiki và đây là lần đầu tiên mình nhận được sách mà thiếu bookcare dù đã bị trừ số lượng bọc trong tài khoản, đã vậy bìa còn bị lỗi."
5,Cực kì hài lòng,Chất lượng khá tuyệt phần màu và bookcard oke :Đ
5,Hài lòng.,"Shipper giao hàng nhanh, truyện được bảo quản tốt, trong quá trình vận chuyển không bị móp méo."
5,Đẹp cực:33,"Sách đẹp , hơi mỏng ngưng hayy, hint đam bay tung toé( ͡° ͜ʖ ͡°)"
5,,"Giao hàng nhanh, sản phẩm chất lượng...          ."
5,Cực kì hài lòng,"Bọc cẩn thận, truyện rất hay."
