ratings,titles,comments
5,"Cutee, hữu ích lắm!!!","Bản thân là người học văn nên rất tin vào luân thường đạo lý, nhất là vừa bị  thất vọng ê chề khi mua hàng ở shopee, nên càng lo lắng cho đơn hàng lần này, đặc biệt là sách mình mua để ôn thi văn, chắc phải mất ăn mất ngủ vì bất an mất:))))). Nhưng khi sách về, hôm nay là 16/7, mặc dù Tiki dự kiến giao 17/7, sách không những nhận được sớm hơn, mà còn rấtt đẹp nữaaaaaa
Sách dày gấp 3 sách ngữ văn 9 của mình, bên trong ít màu thoii, nhưng sơ đồ tư duy nhìn cute lắmmm:333. Đặc biệt xem đánh giá có nhiều bài văn mở rộng, vượt ra hẳn khuân khổ trên lớp, mình càng mê!!!!Đặt cùng với quyển Đột phá toán 9+ mà cứ ngắm nghía quyển này(Thực ra thì cũng thích q kia lắm, rất xinh và mới toanhhhh). Đây là sách do Thầy Quỳnh chủ biên nên mình ưng lắm, cảm ơn Tiki vì đã chăm sóc chu đáo và đảm bảo an toàn cho sách của mình nhaaaaa
Chưa xem nhưng rất thích, có gì sẽ tiếp tục viết:333"
5,Hài lòng,"Sách bìa rất đẹp ạ! Bên trong có cả lộ trình cụ thể , khuyên những bạn nào sắp lên lớp 9 thì mua ạ , vì lộ trình bắt đầu từ hè lớp 9 rồi. Mình nghĩ là sơ đồ mind map ở trong sách đều có màu tuy nhiên thì ko nhiều như mình nghĩ , nhưng vẫn có nha mọi người. Trong sách còn có các bài văn mẫu rất là hay luôn ý ạ"
5,Một quyển sách hay và rất đáng tiền,"Ship: Giao hàng đúng hẹn
Giá tiền: Tất nhiên là rẻ hơn bên ngoài :))). May là nhờ do dự 2 hôm nên mình hốt được ẻm rẻ hơn 10k :))
Hình thức: Mình khá bất ngờ khi nhận được sách, nó dày và to hơn mình nghĩ nhiều. Bìa sách đẹp, chất lượng giấy in ko chê được trang trí đepb, ko có trang lỗi. Lỗi chính tả hay lỗi nội dung hiện mình mới xem qua để review nên chưa tìm thấy :))
Nội dung: Mình hơi do dự khi đặt nhưng đặt về mới thấy ko uổng tiền một chút nào. Nội dung chia từng phần khá rõ ràng, mục lục ko chi tiết mấy, thực ra cũng đúng do sách kiểu này khá khó chia. Nhiều đề hay, có kèm đáp án. Đặc biệt nhất và ấn tượng nhất là phần sơ đồ tư duy. Chia ý rõ ràng, dễ nhớ, ko chỉ có chữ mà còn cả hình minh họa giúp mình dễ tiếp thu mà ko gây nhàm chán chút nào!
-> Hiện giờ mình chỉ review được chừng này do vẫn chưa nghiên cứu hết, sẽ bổ sung sau"
4,Các bạn nên có !,"Sách cực kì tốt
Mình vốn dỉ rất thích học bằng sơ đô mà sách làm cho mình nhớ nhanh và dễ học. Sách này mình nghĩ dành cho các bạn học bthuong hoặc dành cho dân học chuyên văn thì ok. Mình cx là dân Văn nên cảm thấy sách rất tốt có rất nhìu đề về nglxh rất hay . Tốt lém. 
Nãy giờ mình đang nói sự tốt của sách còn bên tiki thì mình mua hàng nhiu lần rồi nhưng lần này hơi thất vọng nhen!!! Bìa sách dín dơ khi mình xem thì có bút chì đã gạch chổ làm bài tập. Vậy là đã có ngưoi dùng nhưng do sách tốt mình bỏ quaaa!"
5,☆☆☆☆☆ 5 thaoooo,"sách hay, đề độc đáo lạ và khá chi tiết, đủ cả nghị luận văn học và nghị luân xã hội, nlxh thiên về tư tưởng đạo lí nhar
thắc mắc nhỏ là các bác in sách có lòng in màu sao hổng in cả quyển in mỗi sơ đồ dàn ý của đề nghị luận xã hội :'(
giá mình mua là 133k, bh đẩy lên 153k rồi ahjhj"
5,Quá xuất sắc,"Đây thực sự là một cuốn sách cực kì hay, rất phù hợp cho những bạn ôn thi vào lớp 10. Ngoài cuốn sách này ra, mình không mua thêm bất kì tài liệu nữa, trừ những tài liệu do thầy của mình cung cấp. Vậy mà mình đã được 9,5 điểm môn Ngữ văn trong kì thi tuyển sinh 10 vừa qua. Cuốn sách hệ thống kiến thức rất đầy đủ và chi tiết, sơ đồ tư duy có màu sắc và hình ảnh minh họa sinh động, giúp cho việc tiếp thu và ôn luyện cực kì dễ nhớ. Các bài văn mẫu rất hay, ngôn từ phù hợp, cả phần nghị luận xã hội lẫn nghị luận văn học đều giúp ích rất nhiều cho mình trong cách hành văn. Đến bây giờ lên lớp 10 mình vẫn giữ sách lại để phục vụ cho việc học cấp 3. Mình khuyên các bạn nên mua cuốn sách này, đặc biệt các bạn lớp 8 cũng nên sử dụng như một cách tiếp cận kiến thức lớp 9, cải thiện kỹ năng viết văn của mình. Chúc mọi người sẽ có những kết quả thành công sau khi sử dụng cuốn sách này."
3,Bình thường,"Mk mới nhận được sách, sau khi xem qua thì thấy như sau:
 Hình thức: sách bìa đẹp, dày, chất lượng in ấn tốt.
Nội dung: kiến thức rất đầy đủ. Tuy nhiên  giá như phần luyện đề có thêm mục đáp án theo ý ở từng đề thay vì chỉ có bài văn mẫu. Trong phần tiếng việt, dễ hiểu nhg vẫn còn một số câu bài tập Cần giải thích rõ để dễ hiểu hơn nữa. Ví dụ: câu thơ này ẩn dụ ở hình ảnh nào, hoán dụ ở hình ảnh nào,..."
5,cuốn sách luyện đề khá hay,"Đề trên mạng khá nhiều nhưng để có đề hay, có đáp án để luyện tậpj lại thì rất khó tìm mỏi mắt cũng chỉ được mấy đề mà đáp án còn chưa được thẩm định đúng sai. Mình mua cuốn này trên tiki về học thấy đề khá hay, sát mà chất lượng đảm bảo. còn hơn tháng nữa thôi chăm chỉ cày đề trong cuốn này khá oke nha"
5,ổn,"sách viết và giải cực chi tiết dễ hiểu, có các câu vận dụng cao hay. Mình nghĩ nếu cày quyển này chuyên tâm thì ít nhất sẽ được 9 điểm. 
  Nhưng các câu vận dụng và vận dụng cao trong sách khá lạ nên nếu bạn nào mà mới luyện đề mà làm quyển này sẽ sốc thật sự, nhưng 3-4 đề quen dạng thì sẽ ok hơn. Vẫn khuyên các bạn nên luyện một số đề dễ hơn để quen cách rồi mới làm quyển này"
5,Sách tuyệt lắm ạ!,"Sách đẹp, đẹp lắm, lời giải chi tiết trong sách thì thực sự quá hay ạ, không chỉ giúp em hiểu ra đáp án mà còn giúp em ôn lại kiến thức qua mục For Review, rồi giúp em mở mang thêm kiến thức qua mục Discovery hay những tip hay qua mục Study Tips. Em mong nhà sách mình luôn có những cuốn sách được viết tâm huyết, cẩn thận như này ạ. Em xin cảm ơn! 
P/s: Cuốn của em sao không có ô kí giống Công phá Toán 3 vậy ạ??"
5,đề chất,"Phải thật sự khen đề trong công phá đề toán rất chất, luyện thích luôn chỉ muốn làm đề toán mà bỏ quên cả 2 môn kia luôn ý ạ. Đề khá hay và có chọn lọc câu hỏi từ rất nhiều đề thi thử trên cả nước nên chất lượng tốt khỏi bàn luôn. Nên mua về luyện đề trong giai đoạn cuối này."
5,HAY,"Sách rất chất lượng, từ nội dung tới hình thức, tác giả viết lách rất cẩn thận, trau chuốt, có thể giúp học sinh tự học được. Có thể nói sách thuộc dạng hiếm trên thị trường hiện nay, Tuy nhiên, trong sách có một vài chỗ tác giả bấm nhầm kết quả, ví dụ như câu 31 trang 324 tác giả bấm nhầm đáp án, kết quả ra 20, chứ không phải 10. 
Chúc tiki có thêm nhiều đầu sách chất lượng như này nữa, xin cảm ơn!"
5,tuyệt cú mèo,"hãy đọc và cảm nhận rồi bạn sẽ có chung cảm nhận với tôi rằng cuốn sách rất tuyệt, đỉnh của đỉnh các bạn ạ, đặc biệt là cách trình bày, phân phối ý tưởng trong sách. cuốn sách tham khảo toán duy nhất mà tôi không có gì phàn nàn về chất lượng từ khi đi dạy đến bây giờ, cảm ơn anh em tác giả nhiều. chúc các bạn nhiều sức khoẻ và cống hiến thêm nhiều tựa sách tham khảo hay hơn."
5,Hơi đáng tiếc một chút!,"Theo đánh giá chủ quan của mình thì sách công phá đề năm nay vượt trội về hình thức và các trình bày so với các sách Toán khác hiện nay. Lời giải rất hay, chi tiết, có ôn lại và mở rộng kiến thức cho học sinh. Tuy nhiên, nhà sách bỏ đi phần kí chúc đầu sách thì hơi đáng tiếc vì dù sau đây cũng là đặc thù của sách công phá mọi năm."
2,Không hài lòng,"Chất lượng sách khiến mình hơi thấy vọng. Một số trang đầu của cuốn sách bị mất chữ, mất lời giải khá nhiều. 
Không biết là mình có thể đổi cuốn khác không nhỉ?"
5,Rất tâm huyết!,"Rất cảm ơn nhóm tác giả tâm huyết soạn ra cuốn sách này. Đề có tính đầu tư rất cao, nhiều ý tưởng rất mới (nhất là phần ứng dụng thực tế), lời giải rất trau chuốt, giúp học sinh tự ôn luyện lại kiến thức được (mục FOR REVIEW). Cuốn sách rất đáng để tham khảo!"
5,Rất hay!,"Không biết diễn tả như nào nữa ạ. Cuốn sách thực sự vượt ngoài mong đợi của em và các bạn trong lớp, rất nhiều bài vận dụng cao mới, lời giải chi tiết tường tận, lại có cả ôn lại kiến thức lẫn mở rộng phương pháp. 
em cảm ơn tiki rất nhiều, hy vọng tiki giới thiệu thêm nhiều sách hay như này nữa cho chúng em học"
5,Quá Tuyệt Vời,"Cuốn sổ tuyệt quá, chẳng cần đến wedding planner làm gì nữa luôn, có nó là mình tự làm được hết đó mấy bạn. Bộ quà tặng cũng hay ho lắm, nhưng hơi khó tìm một chút, mình cũng thấy mấy bạn hỏi bộ quà tặng nằm ở đâu. Nó nằm ở đầu trang 32 nha, ngay dưới dòng này có một cái link nè: ""Để thuận tiện cho việc tính toán ngân sách, bạn có thể download file excel ngân sách tại đây....link."". Sau đó mấy bạn truy cập link rồi sử dụng quà tặng nha."
5,Cực kì hài lòng,"Mình xin chia sẽ 1 xíu về"" Cuốn sổ tay cưới "" mà mình mới tậu được trong mùa dịch này ạ🤪🤪. Chắc chắn là quyển sổ tay không thể thiếu trong mùa dịch rồi các bạn ạ, quyển sổ tay nhỏ nhỏ vậy thôi nhưng có đủ tất tần tật mọi thứ 1 cách chi tiết cho việc chuẩn bị trước ,trong và cả sau khi cưới. Tuy mình chỉ đọc được khoảng nửa quyển thôi nhưng mình thấy rất hài lòng đối với những người lần đầu chuẩn bị như mình . mình k rành về chất liệu sách lắm nhưng mình thấy sách giấy bóng,mịn,nhìn rất đẹp mắt....😍😍😍😍. các bạn có thể tham khảo r  tậu 1 cuốn để đọc cho qua cái mùa dịch này nha, rất hữu ích cho các cặp đôi ."
5,Cực kì hài lòng,"mới đầu hong biết trên này có bán , nên mình lại cửa hàng luôn trực tiếp lun , lướt lướt tiki thì thấy nên cho feedback luôn nè , nói chung ưng lắm , cực kì chi tiết luôn cho những người  không biết phải chuẩn bị gì cho đám cưới nè , cái mấy cái tip hữu ích gê luôn mấy bà 😲... nói chung mua rồi về cảm nhận 😋😋😋, riêng tui tui ưng 👍"
5,Cực kì hài lòng,"Đã có cái để nghiên cứu những ngày ở nhà trốn dịch. Đang rất cần quyển sổ tay ghi sẵn hết những thứ cần làm cho đám cưới như thế. Sách mới, có lớp nhựa bảo vệ bên ngoài sạch đẹp. Tiki giao hàng nhanh. Bạn nào đang lên kế hoạch cho đám cưới thì nên mua nhé, rất hữu ích 👍"
4,Hài lòng,"tiki giao nhanh, sách còn siu và đẹp nữa. Dành cho những bạn nào sắp cưới hoặc muốn biết 1 đám cưới cần gì thì cuốn sách này sẽ hướng dẫn  chi tiết về các khâu chuẩn bị cho 1 đám cưới hoàn hảo, giúp mình tiết kiệm được ngân sách và thời gian chuẩn bị mà không bỏ sót vấn đề gì nhé 😉"
5,Cực kì hài lòng,"Nhận được sổ mình đưa cho con bạn thân đã cưới xem trước, nó bảo giá mà hồi đám cưới nó có cuốn sổ này. Sổ hay đó, thậm chí hơi chi tiết, chỉ cần công đoạn nào mình ko cần thì tự lược đi xíu là hoàn hảo. Nói chung cuốn sổ sẽ giúp mình đỡ mệt hơn nhiều đó!!!"
5,Cực kì hài lòng,"Theo ý kiến của mình thì nội dung sổ tay rất ổn và rất chi tiết, tuy nhiên có lẽ cũng vì chi tiết quá nên có thể một số cô dâu sẽ thấy có những thứ không cần thiết lắm. Nhưng nếu bạn linh động bỏ qua cái nào bạn ko cần làm thì rất oke nhé, nói chung đối với mình thì mình ưng lắm."
5,Cực kì hài lòng,"Lần đầu tiên mua hàng Tiki. Rất hài lòng về sản phẩm đã chọn, một cuốn sổ tay đẹp từ bìa cho đến nội dung hình ảnh bên trong, mình là người cầu toàn mọi việc điều muốn chỉnh chu nhất có thể , may mắn là Kim Ngọc Thuỷ cho ra mắt kịp lúc cuốn sổ tay như thế này để mình có thể tham khảo tất tần tật quá trình chuẩn bị cho 1 lễ cưới hoàn mỹ💖"
5,Cuốn sách nên mua,"Phải gọi là sổ tay thì đúng hơn. 

Ngoài những đầu mục được liệt kê chi tiết, cuốn sách cho phép người dùng điền thông tin để theo dõi.

Rất thuận tiện, rõ ràng và đầy đủ. Bạn nào chuẩn bị cưới thì nên mua ạ,  những việc cần làm được liệt kê chi tiết, đảm bảo không thiếu sót, thời gian chuẩn bị có cả kế hoạch dài và ngắn, tùy nhu cầu mỗi người, ngoài ra còn có rất nhiều  tips ^^ 

Bộ sản phẩm tặng kèm khá hay, nguyên bảng excel tính toán cho bạn nào ko thích viết giấy ^^
Mình có dự định cưới mà chưa biết đầu đuôi phải làm những gì, mà đọc xong cuốn sách thấy rõ ràng mọi thứ hơn hẳn.

Cuốn sổ tay cho bạn lên lịch từ lúc chuẩn bị cưới, cưới, tuần trăng mật tới tận sau khi cưới, quá đầy đủ ^^

P/s: nhiều ảnh mọi người chụp rồi nên mình sẽ không share ảnh nữa ạ ^^"
1,Không hữu ích,Thấy mn bình luận rất nhiều nên mua thử. Thực sự là nội dung sách thực tế chỉ có vài trang. Còn lại là những thứ không cần thiết. Hơn 1 nửa là những khoảng trống dán hình các thứ... Các thông tin trong sách tự tìm hiểu trên mạng cũng có. Không giúp ích được gì. Mình mua hàng tiki rất nhiều nhưng đây là lần đầu tiên viết đánh giá. Đánh giá của tiki ko phải ai mua hàng mới được đánh giá nên mình cũng ko bik các đánh giá ở đây có thực sự đúng của người mua hay ko giống như các trang thương mại điện tử khác
5,SÁCH TỐT,"Sách trình bày bố cục rất dễ hiểu, mặc dù sách ko có màu nhưng cũng ko sao"
5,Cực kì hài lòng,sách rất hay và bổ ích vì có phần gợi ý làm dành cho những bạn hay bí ý như mình
4,Tốt,"Sách có vẻ hơi cũ nha, nội dung khá hay, trình bày dễ hiểu"
4,Hài lòng,Riêng tôi lại nghĩ thích hợp với những người mù văn.
5,Cực kì hài lòng,Sản phẩm vừa ý.
5,Cực kì hài lòng,rất ok
5,Cực kì hài lòng,
4,Hài lòng,
5,Cực kì hài lòng,
4,Sách khá là ổn,"Bản thân mình thấy sách có nội dung khá là ổn, chi tiết :)) nếu không phải là ng có nhu cầu cao trong chất liệu in ấn thì sách rất okk :)) nhma nchung là ngoại trừ chất lượng giấy như sách lậu ra thì còn lại okk hết"
4,Hài lòng,sách rất oke hay mọi người nên mua sách rất có ích trong việc học bồi dưỡng sinh nha. à sách cũng dày nên mọi tha hồ đọc 😂😂
5,Good,"Sách rất ok, giấy tốt, chất lượng, bìa ko nhắn. Nói chung với giá tiền này thì sách rất hợp lí để mua"
5,Cực kì hài lòng,Sách rất hữu ích cho các bạn yêu thích môn Sinh :3
4,Nhận xét,"Sách OK , Ko có bị hỏng nhưng t nghĩ nên giao cùng lúc 1 lần những sản phẩm mua cùng lúc"
5,Cực kì hài lòng,Sách của thầy Nghệ thì luôn hay rồi. Cuốn này khá đầy đủ và chi tiết
4,Hài lòng,"sách dày . sách đã hơi cũ và có chút dơ .
mong chú ý thêm . chất lượng khá ổn"
5,Cực kì hài lòng,"Nhận hàng nhanh, sách đảm bảo như đã đặt."
5,Cực kì hài lòng,Giao hàng rất nhanh. Cảm ơn Tiki
5,Cực kì hài lòng,xnnrmrlfkckvhjvjebebrkfiickvjvjrnnen3nensjdicirj rjekd
5,Cực kì hài lòng,"Mình mua cả 3 cuốn công phá tiếng Anh đều được đóng gói rất cẩn thận nên sách đẹp cực kì luôn. 
Cuốn 3 này chủ yếu là bài tập và tổng hợp một số dạng đề thi THPT QG. Các bạn học sinh chuẩn bị thi THPT QG có thể tham khảo mua nha."
5,sách tốt,"NMH cố lên, LTV cố lên!!!
thời gian còn lại nói dài không dài nói ngắn không ngắn, cố lên, đừng từ bỏ, nhất định sẽ đỗ mà
chúc cho bất kỳ bạn nào đọc những dòng này sẽ đỗ nguyện vọng như ý nguyện
2k2, cùng cố gắng nhé"
5,Hài lòng,"Đầu tiên e xin cảm ơn tiki vì đã giao hàng thực sự rất nhanh cho e , e rất thích cách trình bày của sách ạ, rất khoa học giúp e hứng thú học hơn, e cảm ơn tác giả vì đã viết ra cuốn sách hay và bổ ích ạ 😘😘😘"
2,Không hài lòng,sách bị nhăn. bẩn. nhiều nếp gấp đã cũ. đây không phải là vấn đề của việc vận chuyển mà là do nhà sách. trong khi mình mua 1 quyển ở nhà sách khác với giá khmai hơn thì lại mới tinh được bọc bao bóng .
5,Sách hay!,"Trong 3 cuốn tiếng Anh thì cá nhân mình thích cuốn tiếng Anh 3 này nhất vì phần đọc hiểu các bạn viết rất tốt. Mình đọc một số sách đọc hiểu các tác giả khác thì thường giải thích không tới nơi, đọc xong vẫn không hiểu tại sao lại chọn như vậy nhưng cuốn này các bạn tác giả đã giúp cho đọc giả hiểu được cặn kẽ tại sao lại chọn a, chọn b, chọn c,..."
5,Sách này thì cực hay!,"Em đã đọc rất nhiều sách đọc hiểu nhưng cuốn này em ưng í nhất. Thứ nhất, các bài trong sách rất mới và có sự phân loại theo chủ đề rõ ràng. Thứ hai, tác giả giải thích một cách cụ thể, trúng câu hỏi không như một số sách chỉ giải thích chung chung hoặc trích dẫn một vài câu trong đoạn. Thứ ba về cách trình bày sách rất ấn tượng, rõ ràng, đẹp khoa học. 
Em xin cảm ơn!"
5,Rất hài lòng,"Nhóm tác giả viết cuốn này thực sự rất tâm huyết, kì công. Mình rất ấn tượng với chuyên đề đọc hiểu trong sách của các bạn. Có một điều mình khuyên chân thành là các bạn nên đổi tên sách thành chuyên đề đọc hiểu, điền từ cho độc giả dễ nắm bắt. Lúc đầu mình cũng phân vân khi mua khi không biết sách viết về cái gì. hic
Chúc các bạn thành công"
5,Đầu tư tâm huyết,"Lâu lâu rồi mới được đọc 1 cuốn về điền từ, đọc hiểu hay như vậy. Cách giải thích của các bạn rất tốt, giúp học sinh hiểu bài nhanh, tường tận hơn, chứ không kiểu giải thích chung chung như một số sách hiện nay. Phần bài đọc hiểu cũng có nhiều bài đọc mới"
5,Rất hay!,"Nếu yếu phần đọc hiểu và điền từ, bạn hãy đọc ngay và luôn cuốn này mình tin các bạn sẽ tiến bộ hơn rất rất nhiều. 
Hôm trước em vào congphaanh.com để khai báo chính hãng mà không được, em rất mong Tiki coi lại giúp em ạ. Em xin cảm ơn."
5,Cực kì hài lòng,"Lần đầu mua hàng ở tiki mà rất ưng, giao hàng nhanh hơn dự kiến 3 ngày luôn, mình mua cả bộ và rất thích, sách đẹp, mới, chất giấy tốt, gói hàng kĩ lưỡng nữa 😍"
5,Cực kì hài lòng,Sách khá nâng cao với bé lớp 1 lên 2 nhưng có hướng dẫn dễ hiểu để phụ huynh làm cùng bé. Song ngữ giúp rèn luyện tiếng Anh đơn giản trong các bài Toán.đề bài liên hệ thực tế khá nhiều.sẽ ủng hộ bộ sách khi bé lớn hơn.
1,Rất không hài lòng,Tại sao có thể gói và giao sách sai ntn nhỉ? Sách đăng bán 1 đằng và giao nhận lại 1 kiểu :(.. Tiki ko check lại hàng chuyển cho KH à??? Mua hàng Tiki rất nhiều nhưng đây là lần đầu nhận sp sai như vậy.
4,Hài lòng,"nội dung hay nhưng giao hàng mất 1 tuần, chậm. mình mua 3 quyển mà giao mất 2 lần, chi phi giao cũng tầm 70k, chiếm 20% giá trị đơn hàng"
5,Cực kì hài lòng,"Sách hay, các bài toán đa dạng giúp bé phát triển trí thông minh. Sách song ngữ, bé có thể học thêm tiếng Anh"
5,Cực kì bổ ích,"Cuốn sách này rất thú vị ,và bổ ích cho bé.ko chỉ thú vị,bổ ích mà còn hay nữa"
5,sách hay,Sách song ngữ. Cuốn sách hay và bổ ích. Con gái mình rất thích.
5,Cực kì hài lòng,Sách hay.
5,Cực kì hài lòng,Hài lòng
5,Cực kì hài lòng,Sách đẹp
4,Hài lòng,"Nội dung không có gì để bàn nhưng phần bao bì thấy hơi thất vọng. Bìa in bị lệch, góc sách bị dính cái gì đấy mà lau không hết được mà nó cứng lại luôn, rồi méo một tí ở góc sách nữa, đóng gói không chắc chắn lắm nên chuyện này khá bth, lúc nhận được hàng cái hộp tiki ở ngoài của mình bị hõm một chỗ ở phần trung tâm huhu xém xỉu ngang."
5,Cực kì hài lòng,"Nội dung quá tốt luôn, ôn hết đc thành thục cuốn này đảm bảo giỏi khủng luôn. Tưởng đâu sách có hơn 200 trang thôi nhưng ai ngờ rằng tận hơn 500😂"
5,Cực kì hài lòng,"Quyển này khá là hay, phù hợp cho các bạn học đội tuyển học sinh giỏi hoặc có ý định thi chuyên. Thầy mình khuyến khích tụi mình mua cuốn này rất nhiều để luyện tập ở nhà."
5,Chất lượng ok,Giao hàng nhanh hơn dự kiến. Gói hàng cẩn thận. Chất lượng sách cũng ok. Còn về bài học thì mình chưa học nên cũng chưa biết :(((
2,Không hài lòng,"Sản phẩm tốt, giá hợp lí nhưng shipper quá hãm, đáng nhẽ phải giao đến nhà nma cứ gọi mình đến tận nơi shipper để nhận hàng. Đánh giá thấp vì shipper"
5,Cực kì hài lòng,"sách dày đẹp, ôn tập cực kì tốt ... đầy đủ mọi dạng bài tập trong các đề thi. Có điều giao hàng hơi lâu"
5,Cực kì hài lòng,
5,Cực kì hài lòng,"giao hàng nhanh, sạch gói rất kĩ lưỡng, sách rất hay dành cho những ai muốn ôn chuyên vào 10 Lý. Rất đáng để tham khảo"
5,Cực kì hài lòng,"Giao hàng khá nhanh, hình thức sản phẩm mới, đẹp, hài lòng, nội dung sách đầy đủ nhất trong các loại"
1,Rất không hài lòng,"Chất lượng giấy mỏng, chữ in nhiều trang mờ, đọc dễ bị mỏi mắt."
5,Yêu thích,"sách của Megabook chưa bao giờ làm mình thất vọng. sách được biên soạn theo chương trình mới. nội dung gồm các unit như sgk, có phần từ vựng quan trọng kèm theo phiên âm, hình minh họa, ví dụ cụ thể. ngữ pháp như cũng được giải thích rất dễ hiểu, cũng có rất nhiều dạng bài tập để rèn luyện. các bạn có thể mua thêm để hỗ trợ luyện chuyên sâu hơn. đây là một cuốn sách rất bổ ích"
3,Có những lỗi sai,Series này nội dung thực sự là rất hay. Có điều lại có khá là nhiều lỗi sai. Nếu học sinh tự học mà không có sự cố vấn của giáo viên thì không ổn. Cho 3 sao để Mcbooks cẩn thận hơn trong khâu kiểm duyệt nội dung sách. Có rất nhiều lỗi trong nhiều cuốn sách đấy.
5,Cực kì hài lòng,"Sách hay, bổ ích. Rất hợp túi tiền. Chú shipper này rất tốt và dễ tính. Có điều sách này hơi bị dơ ở phía gáy sách và phần bìa hơi bị cong như kiểu có ai có dùng cái cuốn này rồi mới bán lại cho mình. Mình mong bên Tiki sẽ chú ý điều này hơn."
3,Sách ổn,"Sách khá ổn: trình bày rõ ràng, dễ hiểu, các kiến thức được hệ thống theo bảng, bài tập vận dụng từ cơ bản đến nâng cao, nhưng vẫn có khá nhiều sai sót, mình mới làm unit 1 thấy một số câu đề bài với đáp án không liên quan đến nhau :(("
5,"Hài lòng, rất chi tiết!","Vì sách này là luyện về ngữ pháp nên phần ngữ pháp cực kì rõ ràng, chi tiết, nhưng mà sách lớn như cuốn tiếng anh mới vậy, nhưng cũng rất ổn! bài tập nhiều dạng, mỗi bài tập nhiều nhất là 10 câu ôn về ngữ pháp!"
3,Bình thường,"Sách khi nhận được có vết bẩn ở mặt sau, bị nếp con ở phần bìa. Có chỗ đề và đáp án lại k giống nhau? Nhưng học cuốn này cũng mang lại nhiều kiến thức tốt để ôn thi. Đáng mua."
4,Hài lòng,"Sách được trang trí rất đẹp , từ mới cấu trúc rất đầy đủ . Sách học rất hay ."
5,Nhiều từ vựng hay,Sách có đầy đủ cấu trúc ngữ pháp và bài tập thì đa dạng nhiều loại. Làm xong hết đống bài này cũng cải thiện điểm tiếng anh lên hẳn. Giờ t ko còn sợ làm bài ngữ pháp tiếng anh nữa rồi
5,Cực kì hài lòng,"Sách nói chung khá oke. Nhưng có 1 số bạn nói sách có lỗi 1 vài chổ, chắc phải nhờ thầy cô xem lại!"
5,Cực kì hài lòng,"Mình mới nhận hàng. Sách đẹp, in ấn rõ ràng, không bị lỗi. Rất thích sách của Tống Ngọc Huyền."
4,Hài lòng!!!,Giao hàng nhanh và đúng số lượng. Đóng gói hàng chưa kĩ. May là sách ko bị hư. Tuy có hơi bẩn nhưng nhìn chung vẫn ổn. Khá hài lòng!
5,Cực kì hài lòng,hàng đúng như trên hình sản phẩm chất lượng tốt ko có j để chê hết ạ mọi người ủng hộ tiki nha
5,Cực kì hài lòng,"giao nhanh hơn dự kiến, sách mới, nội dung hay mà có vài chổ trầy xước tí."
3,Bình thường,"sách hay. giao hàng rất nhanh, nhưng trước đây tôi mua sách đều có bìa bao rất đẹp, nếu sách có bọc bìa thì tốt hơn."
5,Rất hài lòng,"Giao hạng nhanh, chất lượng
Sách được gói rất cẩn thận"
5,Cực kì hài lòng,"Giao hàng tương đối nhanh, đúng chủng loại. Thanks!"
5,sach sinh,shop ơi sách này còn ko vậy. mình đặt 3 cuốn mà shop gửi về có 1 cuốn vậy jjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjsfjẻghdvghsfg
5,Cực kì hài lòng,"Giao hàng nhanh chóng, đóng gói cẩn thận, sách sạch, đẹp, không bị trầy xước ❤️"
5,Hài lòng,Sách có nội dung rõ ràng chữ to dễ đọc trừ một điểm không thích là kìa hơi mỏng
5,Cực kì hài lòng,"nội dung kiến thức từ cơ bản đến nâng cao, trình bày logic, rất bổ ích"
5,Tin Học Dành Cho THCS - Quyển 2 (2020),"Sách mới và đẹp, giao hàng nhanh hơn dự kiến ****."
5,Cực kì hài lòng,"Giao đủ sách , giá rẻ , tiện lợi , nhanh chóng"
5,Cực kì hài lòng,Đóng gói dep
5,Cực kì hài lòng,Đúng trong hình
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
4,Hài lòng,"Sách về rất nhanh. Đặt tối hôm trước mà hôm sau đã nhận được hàng. Vì quyển này nhỏ và mỏng hơn 2 quyển kia nên k bị nhăn hay long gáy sách. Rất mong tiki xem xét lại khâu đóng gói. Đóng gói rất ẩu. 
Hài lòng vì sách trình bày đẹp, bắt mắt. Chất lượng giấy và in ấn rất, rõ chữ.
Nội dung thì chỉ là kiến thức căn bản thôi. K có gì mới mẻ đâu."
5,Rất Đáng Tiền,"Cảm nhận đầu tiên của em là sách vô cùng đẹp, mới và ko bị lỗi. Anh shipper vô cùng thân thiện, đặc biệt giao hàng chỉ trong 1 ngày. Hi vọng 1 tháng gấp rút ôn thi này sẽ nắm chắc được kiến thức."
4,Sách phân tích ngắn gọn,"Phần phân tích ngắn gọn,đủ ý không có lời văn.Sách chưa có phần liên hệ bên ngoài.Tóm lại nếu muốn ôn thi có đù kiến thức thì nên mua còn muốn điểm cao hơn thì nên đọc thêm sách tham khảo"
4,Hài lòng,"Sách siêu hay dành cho những bạn ôn thi vào 10 ngữ văn, phân tích đầy đủ về mỗi văn bản Ngữ văn 9. Chỉ có duy nhất một điểm trừ nho nhỏ là ngoài bìa có nhiều vết bẩn thôi :))"
