ratings,titles,comments
5,Cực kì hài lòng,"Sản phẩm rất tuyệt, giống như hình vậy, chất lượng tốt, tôi rất hài lòng với sản phẩm này, cảm ơn nhà sản xuất rất nhiều."
5,Cực kì hài lòng,San pham ok .gjao truoc thoi han .con cai đong ho truoc bj loi van chua thay tiki cho nguoi thu hoi đe doi lai.vi ko muon nhan xet xau nen con đang cho tiki trả loi vê cai đong hồ
1,Hàng trã lại,Hàng kém chất lượng may cãu thả đường chỉ đứt rời rạc áo thì chất lượng rất kém bây giờ mình trả lại cho nhà sản xuất
1,Rất không hài lòng,"không ra gìm treo đầu dê bán thịt chó, side XXL mà trẻ con mặc cũng chật, màu sắc và kiểu dáng nhìn là biết hàng đểu"
2,Giá đắt so với chất lượng,"Ưu điểm: vải không có mùi hôi của nhựa, hoa văn đẹp dễ thương.
Nhược: Đường  may ẩu. Mất cái nút bấm của áo cứng nhắc không bấm được, chứng tỏ hàng dỏm. Người lớn còn bấm không vào nói chi trẻ con tay yếu sao bấm được. Vải mỏng kèm đường may ẩu thì với sự hiếu động của trẻ con chắc mặc được 3 lần là rách đường chỉ (để kiểm chứng xem sao). 

Túm lại với ưu và nhược, giá khoảng 50K là hợp lý, giá hơn 90K là đắt không xứng chất lượng."
5,ổn,"áo dày dặn, khá ổn. Nhưng mình đặt nhầm size cho bé, không biết có đổi được không.  Thêm nữa là bài đăng chỉ chụp ảnh thật của 2 màu xanh và đỏ, còn lại 2 màu không thấy không dám chọn mua"
5,Cực kì hài lòng,"Đẹp, chất lượng"
1,Rất không hài lòng,mua màu xanh dương gửi về màu bông đỏ bé là con trai sao mà mặc    bỏ luôn rồi
5,Áo rất đẹp,Bé nhà mình rất thích. Cám ơn shop! Sản phẩm đúng với mô tả
3,Bình thường,"Bộ áo mưa khá là bụi bẩn và cũ. Chất vải hơi mỏng, nói chung cũng chấp nhận được."
2,"Giao hàng nhanh, áo mưa cũ xuống màu",Mẫu đúng như hình nhưng áo mưa nhìn cũ xuống màu quá.
5,Cực kì hài lòng,hàng như hình rat ok
5,Cực kì hài lòng,Good
5,Cực kì hài lòng,
2,Không hài lòng,"Tôi 66kg, muốn đặt áo size XXL dành cho người trên 70kg nhg khi đặt chỉ có khung màu và size lớn nhất là XL (63-69kg). Tôi đành đặt size XL nghĩ rằng cũng vừa, nhưng khi nhận hàng tôi chủ quan ko mở xem, về nhà thử vào thì quá chật ko xỏ được. Tôi muốn trả lại hàng vì ko đúng như kích thước quảng cáo khi bán hàng thì làm sao đây Tiki?"
1,rất không hài lòng,"Mình vừa nhận hàng, sp không như đã giới thiệu. Mình mua hàng trên tiki rất nhiều đây là đơn hàng đầu tiên mà sp giới thiệu và giao hoàn toàn khác nhau, sp làm mình không hài lòng."
1,không giống hàng đặt,"Tiki đây không phải sản phẩm như bạn đã quảng cáo sản phẩm này không phải là cái mà tôi đã đặt
Yêu cầu trả lại hàng Tiki sắp xếp nhận lại hàng dùm nhé"
1,không giống hàng đặt,"Tiki đây không phải sản phẩm như bạn đã quảng cáo sản phẩm này không phải là cái mà tôi đã đặt
Yêu cầu trả lại hàng Tiki sắp xếp nhận lại hàng dùm nhé"
1,Rất không hài lòng,"Mình nhận áo rồi, nhưng không hề giống hình, chất liệu cũng như mẫu mã, chưa kể size ảo, áo ngắn, mình muốn trả hàng như thế nào, lầnđầu tiên mua áo qua online, thất vọng"
1,Sản phẩm rất tệ,"Sản phẩm hoàn toàn không giống như hình, sai màu và không có tem mác bên trong, rất tệ, tôi thấy TKi cần xem shops này bán hàng chất lượng rất kém."
1,Rất không hài lòng,Bán hàng k đúng như đã nói.bảo hàng của nhật mà khi nhận lại là của việt nam.chất lượng rất xấu.
2,Không hài lòng,"Mình đặt 2 áo màu tím size M, nhưng giao màu tím  1 cái size M , 1 cái size XL . Có đổi lại được không shop. Thất vọng quá"
2,Không hài lòng,"Hàng không như hình, vải xấu, đường may xấu, quảng cáo ảo quá"
1,Hàng không đúng mẫu trên website,"Hàng không đúng mẫu in trong mạng,  chất lượng vải kém, may  cẩu thả,  size áo nhỏ hơn size thp6ng thường của áo gió"
4,Hài lòng,"Hàng được đóng gói cẩn thận. Chất liệu áo khá tốt, mẫu mã tương đương với hình ảnh quảng cáo. Vẫn còn chỉ thừa nhưng không đáng kể."
5,Cực kì hài lòng,"Nhận được kiện hàng từ lúc trưa, khá là hồi hộp vì lần đầu tiên đặt hàng trên tiki. 18h về nhà vội vàng tháo kiện ra xem hàng. Khá là hài lòng với sản phẩm với giá tiền như vậy."
4,Hài lòng,"áo dày cũng khá ổn mà size XL nhưng hơi ngắn rộng thì quá thoải mái luôn rồi 😅.ck mình cao 1,7m nặng 60kg mà mặc hơi rộng xí hơi ngắn xí"
5,Cực kì hài lòng,"áo khá đẹp, vừa với người mình"
4,Hài lòng,"chất liệu (vải) nhìn chung cũng được ,
nhưng ma có chỗ tui hg hài lòng khi mjh  giặt đồ nó phai màu nhìn ghe lắm"
1,Rất không hài lòng,"giao hàng rách vầy mà được sao ,tôi muốn trả hàng"
1,đánh giá,"mẫu áo không giống hình
màu thì bị lỗi dính màu xanh nhìn không tệ nhưng chẳng đẹp.."
5,Cực kì hài lòng,"vải đẹp, dày mỗi tội hơi nhiều chỉ thừa + form hơi rộng nếu đặt down size xuống"
5,Áo khoác,Áo đẹp mặc vào có cảm giác ấm và thoải mái hàng chất lượng giao nhanh
4,Hài lòng,"đẹp
nhưng dễ phai màu sau khi giặt 
cũng ok"
4,Hài lòng,"áo nhìn thấy chắc chắn hơn loại màu xanh đen,và có lẽ không thấm nước."
2,Complain,Size không đúng như hình. Quần mặc siêu chật. Mũ dây buộc không phải là bấm như hình. Nói chung là k ưng
5,Cực kì hài lòng,chưa sử dụng không đánh giá sp được đô bền chơ thời gian trả lời.
4,ổn,"tương đối ổn, mặc dù mưa to quá thì phần khoá kéo vẫn bị ngấm chút nước. tks"
4,Hài lòng,Rất Ok trong tầm giá !
5,Cực kì hài lòng,Đẹp   mưa bị ướt cổ
5,Cực kì hài lòng,dep do
5,Cực kì hài lòng,rất ok!
4,Hài lòng,
5,Cực kì hài lòng,
4,Hài lòng,
3,Không hài lòng,"Giao hàng không đứng sản  phẩm đặt, trước khi dặt đã báo giao màu hong hình cô bé , đến khi lấy hằng sp ko đứng mẫu mã mã đã đặt, giời mong tiki cho mình gửi trả hàng"
4,Hài lòng,"Chất liệu hài lòng nhưng sản phẩm lỗi, bị rách phần nắp của túi trước. Hic"
1,Rất không hài lòng,Mình đặt áo mưa hình con cú mà khi giao lại thấy hình mèo hello kitty. Chất liệu ko đẹp như trong hình
3,Bình thường,vải mỏng. so với số tiền không xứng đáng
5,Cực kì hài lòng,
5,Cực kì hài lòng,
1,Rất không hài lòng,"Shop giao hàng ko đúng, size sửa lại trên áo bằng bút mực. 
Cổ áo rất nhỏ, không có cúc áo nên không chui đầu vào được.
Mình mua 2 sét số 4, thì giao 4 cái giống nhau, mà còn 3 cái to, 3 cái nhỏ xíu xiu. Sao mặc được. 
Mình mới vừa nhận hàng, yêu cầu shop đổi trả hàng cho mình."
5,Cực kì hài lòng,"Mua của ncc Tuấn Khải thì size chuẩn nên ko cần mua trừ hao. Giao nhiều màu khác nhau, ko bị trùng (như hình). Có điều cổ áo đợt sau mua có vẻ nhỏ hơn đợt trc (hình 3 áo). Còn ncc Midu size áo nhỏ hơn rất nhiều, ko chuẩn gì hết."
5,Cực kì hài lòng,"Đã mua mấy bộ cho cô em rồi thích quá,mua thêm 6 bộ cho cô chị, size 10, 25-27kg,quá dễ thương;vải mặt mát, mua ở shop Tuấn Khải baby,chuẩn size. Ủng hộ tiki dài dài 😘😘"
4,Hài lòng,"Màu sắc tươi tắn,dễ thương.Bé mặc vào rất xinh,chất vải có vẻ mát mẻ .Chỉ hơi cực là giặt xong ủi thẳng,đẹp được xí hà.Vải tole nên hơi nhăn.Size kg chuẩn.Con mình 8kg mua size 6-9 kg mặc đẹp rồi"
5,Cực kì hài lòng,"Mình rất hài lòng. Màu sắc dễ thương, vải nhẹ, mát mịn. Có điều đường may hơi cẩu thả. Nhưng như vậy cũng rất ổn. Mình mua của nhà cung cấp tuấn khải (4 lần)"
3,Bình thường,"màu sắc tươi tắn nhưng đường may ẩu. Vừa giặt để mắc, đã rách rồi. Với shop nên mấy size ở mặt sau, đừng may mặt trước, kì lắm."
5,Cực kì hài lòng,vải đẹp mát rất dễ thương.
1,Rất không hài lòng,"Giao hàng nhầm size, nhầm kiểu. Minh mua size 4 mà giao size 1. Kiểu cánh tiên mà giao sát nách. Đề nghị Tiki đổi hàng lại c co mình"
5,Cực kì hài lòng,"Giao hàng nhanh như chớp ạ, mới đặt hôm qua, hôm nay giao luôn, dù ko đặt tikinow. 
Đồ đẹp. Cơ mà sao cái mác lại ở đằng trước áo nhỉ!?"
1,Rất không hài lòng,"khi mua chọn size 26-30kg, giao hàng size 1, sơ sinh. Chán."
5,Nên mua,"Màu sắc: trung tính, không bị quê 1 cục đâu
Kích thước: nhiều kích cỡ để lựa chọn, mình chọn cỡ trung vẫn hơi to cho 1 người. Bạn nào mua nằm văn phòng mình ên thì cỡ nhỏ đc rồi nhen
* Điểm cộng: gấp vào gọn nhẹ lắm nha (như hình đó), chất êm"
3,Bình thường,Các lớp mây đan thưa thớt lộ lớp vải lót bên dưới; không có dây chun để cố định vào nệm oắt bên dưới
5,Cực kì hài lòng,Với giá tiền này thì chất lượng okie. Rất đáng mua.
5,Cực kì hài lòng,"Sản phẩm tốt, giống quảng cáo, mặc dù nhìn hơi mỏng nhưng với giá như vậy cũng phù hợp rồi, cho shop 5 sao"
4,Tạm ổn,"Hơi mỏng một chút, có thể gập đôi được. với giá tạm ổn"
3,Bình thường,"Chiếu mỏng, trải lên dát giường nằm bị đau người, không như kỳ vọng"
5,Cực kì hài lòng,"mát,có thể gấp gọn đc,mỏng nhưng trải trên giường nằm vô tư"
4,"Chiếu đẹp, nằm mát",Shop phục vụ nhanh chóng và sản phẩm tốt. Chất lượng sản phẩm tốt
5,Cực kì hài lòng,"cam on shop hang rat dep,dung nhu quang cao"
5,Cực kì hài lòng,"rất tốt, rất êm và dễ chịu, giao hàng nhanh chóng!👍👍👍"
5,Cực kì hài lòng,rất đẹp
4,Hài lòng,ko giống mấy nhưng mà cũng đc
4,Hài lòng,Rất hài lòng
3,Bình thường,
5,Cực kì hài lòng,
3,Bình thường,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
4,Hài lòng,Mình nhận áo mưa màu đỏ. khá dễ thương vì có túi xách bên ngoài nữa. Đường may nhìn có vẻ chắc chắn. Áo mưa này con gái mang được chứ con trai thì chắc ko rồi. áo rất rộng nhưng chiều dài chỉ phù hợp vs con gái thôi. mình cao 1m57 và mặc vào thì thiếu tầm 20cm tới gót chân mình. :D. Cơ bản mình thấy hài lòng về mẫu mã và giá cả. Còn chất lượng đi mưa có thấm nước hay ko thì phải thử sau mới biết đc.
5,RẤT ỔN,Mình nhận được áo màu tím có hoa nhỏ rất đẹp. Áo dài 1.4m nên ai hơi cao nên cân nhắc. Có túi đựng có quai như giỏ xách để treo bên ngoài rất tiện lợi. Cực kỳ hài lòng
4,Hài lòng,"Chưa mang nhưng giao hành đúng màu mình thích. Shipper nhiệt tình nữa, mùa mưa mà mua được em này đúng lúc đang sale nữa chứ. Quá hời luôn!"
1,Rất không hài lòng,"Màu sắc tối thui, nên có mục lựa màu, nói chung đợt này đặt hàng toàn trúng đồ ko ưng chán ghê"
3,Bình thường,trời mưa mặc vào khi hạ chân xuống thì nó hơi vướng.nếu k cẩn thận là ngã liền.hàng ưng đấy
5,Áo mưa đẹp,"Áo đẹp, dày dặn, che đc kín ng. Thích hợp vs mấy bạn đi xe ga nhé, xe số sợ hơi vướng"
1,Rất không hài lòng,2 cánh tay không bị lủng lỗ nhưng nước vẫn thấm ướt hết 2 bên tay luôn.
3,Bình thường,"Áo mưa không nhẹ lắm, màu sắc hoạ tiết trẻ con quá, không phù hợp với tôi."
5,Chất lượng ok !,Chất lượng ok + giá hợp lý sp bền ! Mẫu chấm bông bi thấy hợp vs con trai hơn
5,Cực kì hài lòng,"hàng đẹp, xài nửa tháng rùi thấy tốt lắm. cảm ơn shop và Tiki."
5,Đèn dùng ok,"Đèn giống như mô tả, sáng và chiếu rất xa. Trước mình cũng dùng qua mấy con đèn pin siêu sáng thì thấy con này có ưu điểm là vùng sáng rộng hơn hẳn, mang ra vườn chiếu sáng loá cả vườn. Tiki giao hàng nhanh, đặt hôm trước hôm sau giao luôn, đóng gói cẩn thận."
3,Đèn pin này có chống nước không???,Tôi đã mua loại đèn này từ Shop & tôi muốn hỏi là loại đèn này có chống nước không? Và chỗ dây sạc của đèn để bên ngoài như vậy thì nước rơi vào có ảnh hưởng gì không? Mong Shop phản hồi sớm!
5,Phản hồi về chất lượng sản phẩm,"Đúng  như hình ảnh.
Cầm rất nhẹ tay.
Độ sáng tốt
Thời gian độ bền chưa biết thế nào
Xuất hóa đơn đầy đủ."
4,Hài lòng,"giống hình, hàng tàu khựa, ko thấy thương hiệu gì cả"
5,Cực kì hài lòng,Sản phẩm đúng như hình. Giao hàng nhanh chóng .
1,Rất không hài lòng,"Giao hàng k có phụ kiện j het, sạc pin k co"
5,Cực kì hài lòng,Dùng tạm ổn
5,Cực kì hài lòng,
4,Hài lòng,
3,Bình thường,hàng nút và khoá phía trước khi đi mưa bị thấm nước; mưa lớn 1 tí là ướt áo -_-
2,Không hài lòng,"áo mỏng,sử dụng chắc không bền, có lẽ đi mưa sẽ bị thấm nước."
5,Cực kì hài lòng,"hàng giao đúng hẹn, chất lượng ok, đúng size"
3,Bình thường,Hình như cái quần ko đúng size vì mình mua size lớn nhất mà vẫn bị chật
5,rất hài lòng,"chất liệu ổn, mặc vào khá là vừa người, chấm cho shop 5 sao"
3,Bình thường,mỏng lắm mọi người a.nhung với giá tiền này cũng được
5,Cực kì hài lòng,"hình thức đẹp, chưa mặc đi mưa nên chưa biết bền không"
5,Cực kì hài lòng,"the product is great for this range of price, i really love its compatibility"
3,Bình thường,"Kích thước hơi nhỏ, người 70kg mặc hơi chật."
3,Bình thường,chỗ ráp nối ngay cổ dễ bị nước vào
1,Rất không hài lòng,"sp vải thì quá mỏng, k giống hình. màu thì ok. ( tóm lại quá xấu ) kiểm tra rồi thanh toàn nhưng khi giao, người giao hàng nói "" THANH TOÁN RỒI MỚI ĐƯƠC KIỂM TRA HÀNG"" không giống như cam kết. mong bên cty tiki xem lại mong là làm nhiều hơn nói cũng đừng gửi lại dòng tin nhắn tâm thư!!! k giải quyết quyết đc gì cũng như k"
1,Tệ,"muốn đổi trả ngay! hàng không như hình vải thô, mỏng, nhỏ, có mùi khó chịu có cả vết ố! nhìn như hàng cũ hàng vứt đi! quá buồn!"
1,Rất không hài lòng,rất thất vọng. Hình thì áo dày giao thì mỏng lét. Hình và đồ giao khác một trời một vực.
1,không bằng lóng,áo xấu vãi . không có túi . vải thì xấu . nói chung rất tệ. hàng tiki kg vó sản phẩm nào ưng ý cả
4,Hài lòng,chất lượng hợp với giá cả ok . thank shop nhé đánh giá ban đầu là vậy
1,Rất không hài lòng,that vong giao k dung nhu hinh gi het  trong hinh khoac o ngoai khac qua that vong
5,Cực kì hài lòng,rat hài lòng.. nhưng k có túi .  nếu có may túi bên trong nữa là qa oke
5,Cực kì hài lòng,Đường may kĩ. Vải khá dày dặn. Với giá này thì áo quá tuyệt vời.
5,Cực kì hài lòng,Tốt giao hàng nhanh gói hàng cẩn thận lần sau lại ủng hộ shop
5,Cực kì hài lòng,cũng  đươc    mua 1 gửi  2 nhưng vẫn nhân  cả 2
4,Hài lòng,"Mua về loay hoay một hồi mới lắp xong, cũng không khó lắm, lắp phần chân hơi mệt nhất, do lỗ khoan sẵn hơi chật so với cái thanh inox đưa vào. Lắp xong thì thấy khá là ok. Giàn phơi cao khoảng 1.7m, thanh phơi ngang cũng cỡ đó. Phơi đc nhiều đồ, cứng cáp, có bánh xe. Giá 260k cũng mềm. Chế thêm sợ day bụt ở giữa nữa tiện cho bỏ móc"
5,Rất tiện dụng,"Giàn phơi sau khi lắp đặt rất ưng ý, cao và vững chắc, có bánh xe di chuyển thuận tiện, phơi được nhiều đồ. Để trong nhà hay ngoài sân đều tốt. Khi lắp ráp hơi cực 1 chút, phải mất đến 30’ mình mới lắp xong, chắc do phụ nữ tay yếu nên phải dùng sức nhiều,(vặn mấy cải ốc vít ở thanh số 6 hơi cực).
Mình rất thích sản phẩm này!"
5,Cực kì hài lòng,"Nói chung khi đọc commmet cũng hơi lo không biết sp có bị lỗi hay lỏng lẻo không, nhưng khi nhận hàng thì rất hài lòng. Sản phẩm cứng cáp, lắp dễ, khi lắp các bạn nên chú ý gắn các ốc vít thì sẽ chặt. Phần ốc ít gắn chỗ dưới bánh xe thì chỉ cần xoay bánh xe lại và dùng đầu lục giác kèm theo thì sẽ gắn dễ dàng."
4,"Tốt, chắc chắn, cần cải thiện thêm.","Qua 2 tháng sử dụng thì nhận xét như sau:
- Sản phẩm khá chắc chắn và cứng cáp hơn 1 số loại trên thị trường cùng giá tiền, nhưng bánh xe thì có 2 khuyết điểm là không có chế độ khóa, gió thổi là giàn phơi cũng xuôi theo chiều gió mà đi, và sau cơn mưa thì bánh xe bị gỉ sét nên không còn biết xoay nữa, đẩy đi rất khó khắn."
1,Dối trá,"Mình thấy hình là 2 thanh phơi đồ đôi,nên đặt mua gửi tặng người thân ở Vinh Nghệ An và trả trước bằng ví momo.Do quá tin tưởng vì đã mua hàng tiki thường xuyên nên không thể ngờ lần này nhận hàng thực tế và ảnh sản phẩm lại khác nhau đến thế,người thân thì không biết chỉ biết nhận giá phơi đồ thôi.Mình mong tiki phản hồi đổi lại sản phẩm đúng mẫu mã quảng cáo vì mình sợ có sự chênh lệch giá giu"
4,Sắp sửa... đẹp,"Là do nhà SX khoan lỗ để lắp ráp không vừa với 1 đầu ống gia cố thêm miếng nhựa để bắt vít, đã báo với tiki, sau có 1 anh nhà cung cấp đth tới hướng dẫn sửa rất dễ thương, mà chờ hoài không thấy ảnh gởi cái giũa hình bán nguyệt để nới rộng, đi mua thì chỉ có giũa dẹp không sửa ddowwcj. Nên là vẫn trong tình trạng chờ... sắp được sử dụng :D"
1,Sản phẩm không tốt như quảng cáo,Đặt hàng về lắp xong hết thì phát hiện đoạn này không thể tháo được. Liên hệ TiKi thì được báo chờ nhận lại hàng kiểm tra rồi đổi lại ước tính nhanh nhất cũng 10 ngày mà mình thì đang cần xài cho con nên cắn răng chịu!
4,"Đẹp, dễ tháo lắp, chắc chắn","Mình mua về để treo đồ ở trong nhà, giàn to, treo được rất nhiều đồ. Rất dễ lắp, tầm 30 phút là xong ngay, có hướng dẫn lắp nữa. Inox rất sáng, đẹp.

Tuy nhiên một số chốt nối không vừa khít, khó nong vô. Với lại đặt hàng ngay dịp Lễ nên giao chậm hơn dự kiến đến 2 ngày luôn. Cho 4 sao nhé."
4,Hài lòng,"Sản phẩm chắc chắn, đẹp, dễ dàng lắp ráp.
Chỉ lo lắng độ bền của các khớp nối bằng nhựa để ngoài nắng lâu ngày có bị giòn dễ vỡ không thôi. Phải chi thanh inox ngang có thêm các chốt để quần áo không bị dồn lại khi gió mạnh thì tốt biết mấy."
5,Tôi rất hài lòng với Giàn Phơi Quần Áo Inox Đôi Di Động Cao Cấp Prota - 170 x 150 Cm,"Gia đình chúng tôi đã quá tải với giàn phơi 1 sào, sau khi trang bị Giàn Phơi Quần Áo Inox Đôi Di Động Cao Cấp Prota - 170 x 150 Cm, tôi đã không còn băn khoăn với việc nhét đồ đã ủi vào giàn phơi chật chội. Giờ đây mọi thành viên trong gia đình chúng tôi đều tự tin với quần áo thẳng thớm vào mỗi buổi sáng trước khi đi làm và học tập. Cám ơn các bạn"
4,Hài lòng,"Hàng tốt, vải dày và có túi đựng nên cũng tiện treo lên xe. Mình cũng không để ý đến chiều dài mà áo mưa chỉ có 1m4 còn mình hơi cao 1m75 nên có hơi lộ nhiều phần chân. Mà không lo lắng lắm vì mình đi xe nhiều thì đủ"
3,Bình thường,"Sản phẩm bình thường thôi!
các vết hằn trên bề mặt áo nhiều...có thể do chata lượng vật liệu hoặc do gia công chưa đạt trình."
5,tốt,"Áo chất liệu tốt,rộng rãi,mình được giao màu xanh đậm.
Nhìn chung là hài lòng với mức giá và chất lượng"
3,Bình thường,Áo có vẻ ổn. Tiki giao hàng quá chậm. mất 1 tuần. hơn nữa lại còn trễ hẹn 1 ngày.
5,Cực kì hài lòng,
1,Rất không hài lòng,Áo mỏng nhưng mùi nhựa thì ghê quá. mình ngâm nước qua 1 đêm mà ngửi nước đó còn thấy rõ. Khét lẹt.Chả dám mặc nữa!
2,Sản phẩm tạm thôi,Áo rất mỏng và bị dính khi mưa lớn gỡ được thì đã ướt hết rồi . Không như mô tả sản phẩm nhựa vi sinh không dính
5,Tốt,Mình thích kiểu trong suốt thế này. Rất tiện lợi khi cần dùng đt ngoài mưa. Ahihi
4,Hài lòng,"Mình thấy áo mềm, không biết dùng nước mưa vào thì ntn!"
5,Sản phẩm tốt,"Áo mưa đúng như hình. Dùng rất tốt.
Tôi hài lòng với sản phẩm này."
5,Cực kì hài lòng,
5,Cực kì hài lòng,oki.
4,Hài lòng,
5,Cực kì hài lòng,
5,Áo mưa 4 mùa thời trang,"Áo mưa rất đẹp, đường may chắc chắn lại rất thời trang có thể mặc như áo ấm mỗi khi trời lạnh kkk. Cám ơn TiKi"
5,Rất hài lòng!,"Áo của Ichigo shop đẹp,đường may chắc chắn,túi đựng dễ thương,tiki giao hàng nhanh chóng, nói chung rất hài lòng!"
5,Hài lòng,"Áo mưa tốt, rộng rãi, rất hài lòng, ban đầu mua 2 cái mà thành mua thêm thêm cho mọi ngừoi trong nhà thành gần chục cái"
4,Hài lòng,Mới nhận hàng chưa dùng nên không biết có dễ bị rách không.. Hình thức thấy đẹp rộng rãi và chắc chắn.
5,Cực kì hài lòng,áo dày dặn đẹp! màu đáng yêu! chiều dài rất ok thoải mái cho người 1m62 như mình!
5,Cực kì hài lòng,"Đã mua nhưng chưa sử dụng nên chưa đánh giá được chất lượng lâu dài , nhưng tiki giao hàng nhanh"
4,Hài lòng,Áo mưa hơi mỏng so với áo trước đây mình dùng nhưng với mức giá đó thì áo vậy là ok
5,Cực kì hài lòng,"Giao hàng trong kế hoạch, phục vụ tốt.
Chất lượng phù hợp với giá."
5,SAN PHAM ĐẸP,SẢN PHẨM ĐẸP GIỐNG HÌNH. CHẤT LƯỢNG TỐT. D0O1NG GÓI KỸ. SẼ ỦNG HỘ SHOP
5,Cực kì hài lòng,"chất liệu đẹp,  màu rất vừa ý.  Cảm ơn shop"
5,hài lòng,"Chất vải ok, có lớp lót ở trong nên dày dặn, mặc vào mùa đông hoặc phòng máy lạnh thôi chứ mùa hè ở Sg thì nóng lắm. 
Vai áo có mút, lên form dáng chuẩn.
Bạn nào muốn mặc thoải mái nên chọn + 1 size. 
Mình thường mặc đồ size S nhưng áo này Size mặc nếu cài cúc thì thấy chật bụng."
1,Rất không hài lòng,Áo vest mô tả 2 lớp đồng thời hình ảnh người mua cũng 2 lớp nên tôi đặt hàng vậy mà giao đến là áo 1 lớp sọc cũng không đúng nữa . Vì tôi thanh toán tiền trước qua thẻ nên khi shiper giao hàng bỏ chạy luôn nên không kịp mở ra xem nên mới nhờ tiki hổ trợ đổi trả
1,Rất không hài lòng,đã nhận áo và rất không hài lòng. đường may lổi Ko đều nhìn kỹ bị rách và khâu lại bằng chỉ đen rất mất thẩm mỹ .đã mua hàng ti ki nhiều nhưng chưa lần nào thất vọng như này.
4,Hài lòng,"Áo đẹp,giống như trong hình,rất hài lòng, chỉ có đều do mih mặc không được đep như trong hình.?"
4,Hài lòng,"Hi Tiki
Minh da nhan hang sang nay , nhung co the cho doi lai size S được kg vi minh mặc hoi rộng"
2,iiii,"gói đẹp, nv giao hàng tiki đc. mỗi cái chất vải và kiểu may xấu. xấu hơn mong đợi. đường may thì co co rúm rúm. áo xấu mà  giá quá đắt😡"
1,Xấu,"Vải quá xấu, thất vọng! Bữa sau mình phải cân nhấc kỹ trước khi chọn bây giờ bỏ đi chứ đâu mặc được vì sọt tay vào cũng khó khăn"
1,Rất không hài lòng,"Mình đã nhận được hàng, chất liệu vải k đẹp, form không giống hình, giá đắt so với chất lượng! Thất vọng về shop."
3,tạm được,Chất vải OK nhưng nói thật form dáng không được như hình đâu! Size cũng không thực sự chuẩn với người. Lấy lùi 1 size nhé cả nhà!
5,Cực kì hài lòng,"Mình đã mua sản phẩm size M nhưng áo rộng so với mình, mình có thể đổi sang size S được không? Shop vui lòng hỗ trợ, 0904 456 353. Cảm ơn."
4,Size nhỏ xin đổi size,"Áo đẹp , chất liệu vãi mịn , thời trang , nhưng size hơi nhỏ xin hỗ trợ đổi size lớn hơn ạ"
2,in  gì  mới  giặt  1  lần  lem  hết  trơn,"giá rẻ  chất  liệu  cũng tốt nhưng  sao  giặt  1  lần  lem  hết  trơn , hư  luôn  cái áo của  tui"
5,Cực kì hài lòng,sản phẩm rất đẹp và chất liệu vãi mềm mịn rất đáng mua sẽ ủng hộ shop lần sau
5,Cực kì hài lòng,"Áo khá đẹp, nhưng may ko đc chắc chắn. Áo còn bị đứt chỉ nữa chứ."
4,Hài lòng,"mẫu mã như hình,giao hàng ,đóng gói cẩn thận,hài lòng với sp nhận được"
5,Cực kì hài lòng,tốt ấm áp mềm
1,Áo khoác nỉ,Vải mỏng mặc cọ sát quá .......…........................
5,Cực kì hài lòng,"áo rất đẹp và y  như hình, mặt vào rất ok"
3,Bình thường,"chất liệu bình thường
tiki giao hàng nhanh"
5,Cực kì hài lòng,rất tốt và rất đẹp ạ em rất thích
5,Cực kì hài lòng,sản phẩm tuyệt vời đúng như quảng cáo giao hàng Nhanh... thanks shop.
5,rất hài lòng,"Bộ áo mưa vải dày, đường may rất đẹp.form rất chuẩn, rất tiếc là mình lộn nhầm sai nên rộng tiki đã hổ trợ mình đổi trả rất nhiệt tình"
5,Hàng chất lượng,"Vừa nhận được hàng, như trên hình, chất lượng hoàn thiện rất tốt. Chờ chuyến đi mưa xem hiệu quả thế nào"
3,Givi???,"Hàng mặc ngứa gần chết. Áo thì có lớp lót chống dính, nhưng quần thì không, ngứa lắm. Cho đi zồi."
5,Cực kì hài lòng,"sản phẩm chất lượng tốt, vải tốt, hàng ship đến đảm bảo nguyên vẹn...hài lòng"
5,Được,"E mua r hàng củng ok lắm mà size hơi bự,shop hổ trợ cho e đổi lại size nhỏ hơn đc ko ạ thank"
5,Chất lượng,"đã mua và sử dụng, thấy sản phẩm tương đối chất lượng 
vote cho shop  sao"
5,Rất hài lòng,"đóng gói cẩn thận, giao hàng đúng sản  phẩm, đúng thời gian. hàng chất lượng"
5,Cực kì hài lòng,"sản phẩm đúng như hình, chất lượng tốt, rất hài lòng."
3,Bình thường,"áo k có mũ
bảo 2 lớp mà có 1 lớp"
5,Cực kì hài lòng,đẹp .chắc chắn. giao hàng nhanh đóng gói kĩ 😊🥰🥰🥰
5,"Hàng tốt, chắc chắn.","Hàng tốt, chắc chắn dùng okkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk"
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,"sản phẩm rất đẹp . chị giao hàng vừa đẹp lại còn rất tận tụy nữa chứ
tuy hơi rộng nhưng mà háng tới sớm hơn dự định"
5,đánh giá,đẹp chất lượng như ý sop bán hàng chất lượng mong ae mua sau ủng hộ
