ratings,titles,comments
5,Điểm 10 cho chất lượng!!!,"Nhận được hàng thấy bất ngờ lắm vì giày được đóng hộp rất to, mua hàng ở tiki thì max yên tâm rồi vì lúc nào cũng nhận được hàng đúng chuẩn mẫu, về phom và dáng thì thấy kiểu giày này thiết kế đẹp nên mới mua, thích từ lâu rồi nhưng giờ mới tìm được chỗ uy tín. Vui quá nên không biết nói gì hơn, nhưng từ hình mình chụp là thấy rõ chất lượng của nó ra sao rồi đấy. Tóm lại là cả nhà nên mua nha, đảm bảo hàng xứng đáng đồng tiền bát gạo ạ!!!"
4,OK Quá đẹp,"Trong tất cả đơn hàng đặt Tiku 9/12 vừa qua thì đơn hàng này oke nhất. Sản phẩm đẹp y hình, giá quá hời cho 1 sản phẩm như vậy. Để nghị tiki làm ăn với những shop uy tín như vậy. Đừng để những shop hình một nẽo sản phẩm 1 đường làm mất uy tín của tiki"
2,Không hài lòng,"Giày tạm OK nhưng đơn hàng sai 42 nhưng trên giày 43, hết hàng nhưng cũng ko thông báo tự ý thay đổi"
5,Cực kì hài lòng,"Đóng gói cẩn thận,giao hàng nhanh, giày khá đẹp,vừa vẹn, nói chung là giày rất ok...nhưng có điều em mua giày 250k....2 ngày sau xún còn 239k....chán thật chứ"
2,Không hài lòng,"Sản phẩm ghi tặng 1 lót giày tăng chiều cao nhưng không có, sản phẩm khiến tôi chưa hài lòng, nếu không có thì không nên ghi như vậy!"
1,Rất không hài lòng,"Giao hàng sai size điện báo lại shop xin đổi lại shop đã đồng ý nhưng đã 1 tuần vẫn chưa thấy giao 
Làm ăn dễ mất niềm tin"
5,"Hàng đẹp, đóng gói cẩn thận","Chất lượng hàng tốt so với tầm giá, giày ôm chân, thiết kế chắc chắn, đóng gói cẩn thận, giao hàng nhanh."
5,Hài lòng,"đóng gói hơi sơ sài, sp như hình tôi rất thích, chất lượng thì mới mua chưa biết sao"
3,Bình thường,"em mua 1 đôi mà giờ rộg quá khôn đi đuojc thì có cách nào đổi được không à,và đổi như thế nào ạ ???"
5,Cực kì hài lòng,hàng ok chất lượng tốt so với giá
5,Cực kì hài lòng,hàng đẹp rất vừa ý giá phải chăng tôi rất hài lòng
5,Cực kì hài lòng,
5,Cực kì hài lòng,
4,Hài lòng,
5,Cực kì hài lòng,
5,"trời ơi tin được không, êm ru Tiki ơi","Mua 2 cặp lót giảm size thấy ưng ghê, đôi giày cao gót của mình đi lâu bị rộng, lót vào êm ru. khoái nhất cái vụ phía sau có lót gót chống trầy. Đi chắc và thích chân cực."
5,Lót mũi giày cao gót đi êm chân cực kỳ,"Loại này lót vào giày cao gót y khuân, đi vừa vặn và êm chân lắm. sản phẩm có bao bì và hướng dẫn chi tiết. Tiki giao hàng nhanh nữa chứ. ưng gì đâu"
5,Cực kì hài lòng,Giao hàng nhanh .sản phẩm giống y trog hình luôn ạ ❤️ .lót vào mang rất êm chân .khôg bị đau .nhưg nếu có size cho khách chọn nữa tốt hơn ạ .❤️
3,Lot giay,Lot nay ko co size ha shop. Minh mang giay size 36 hoi rong voi chan. Mua lot nhug lot lai to hon ca giay
4,lót đế giày,giao hàng nhanh .... nhận được hàng đóng gói kỹ.... thấy mềm chưa mang thử ....chắc ok
5,Cực kì hài lòng,OK rất hài lòng với sp mang rất  em chân. Nhìn rất đẹp giao hàng đúng chuẩn hàng đã dat
5,Cực kì hài lòng,"giao hàng nhanh, đóng hàng cẩn thận rất vừa với sizze giày.  đi rất êm chân"
5,Cực kì hài lòng,"Chất lượng , đi siêu êm chân , đúng là sản phẩm dành riêng cho giày cao gót ."
5,Cực kì hài lòng,"sản phẩm sử dụng hiệu quả, nhưng ko có size nên hơi bất tiện"
5,Cực kì hài lòng,hàng đóng gói chắc chắn chất lượng thì tuyệt vời  sẽ  ủng hộ
1,Rất không hài lòng,"Mình nhận được 2 hôm rồi mới mở ra xem, mua 4 màu trắng mà shop giao 4 màu xanh, mong shop lần sau giao hàng cẩn thận hơn."
4,Hài lòng,"Hàng đẹp như hình, chỉ có điều mình đặt size 41/42 lại giao size 42/43, nhưng rộng chút vẫn tốt hơn."
1,Rất không hài lòng,Đặt màu trắng lại giao màu xanh là sao vậy ạ???
1,Rất không hài lòng,Sản phẩm có đúng size không mà mình đặt hàng cho size 40-41 mà sao đeo không vừa
5,Cực kì hài lòng,"Giao hang nhanh, chât luong cho theo doi"
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
4,Hài lòng,
2,Hàng lỗi k đáng tiền,"Ship chậm. 4 5 ngày gì mới có. 
Sau đó là sp lỗi dây. bên trái rộng bên phải vừa, bên trái rộng tới nỗi đi lệch cái gót chân lun.
Xong mình đổi sp thì tiki hỗ trợ cũng nhiệt tình, hàng đổi tới vẫn lâu lắc, và...vẫn lỗi. lần này là dây bên phải rộng bên trái vừa (chỉ đỡ hơn lần 1 là đi k lòi lệch gót thui). Bó tay. 
Là tiki đổi hàng nhưng k kiểm hàng, hay sp này vốn dĩ là hàng lỗi nên mới sale??? mình sợ đổi nữa lại lỗi ghê hơn nên thôi đành chịu"
4,Hài lòng,"Hàng ổn, đi êm, chắc chắn. Có điều giày in sz 37 nhưng lại dán số 36 ở gót. Mình đặt sz 36, suýt nữa thì định phản hồi yêu cầu trả hàng. May đi vẫn ổn, chỉ có quai hơi bị rộng dù đã kéo chốt vào lỗ trong cùng và nhìn lại miếng dán ở gót."
5,Cực kì hài lòng,"Hàng đẹp lắm. Chất da rất êm
Đẹp y hình, với giá 100 mấy thôi mà được chất lượng như này thì quá tuyệt vời. Sẽ ủng hộ shop dài dài"
4,Hài lòng,"Tiki giao hàng rất nhanh, shipper dề thương giao tận nhà, dép đẹp, rẻ, mẫu mã đẹp"
5,Cực kì hài lòng,"Sản phẩm đẹp, đi êm chân, đóng gói cẩn thận, anh shipper thân thiện, rất đáng mua"
5,Cực kì hài lòng,"Giày êm, màu đẹp"
4,Hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
3,Suy nghĩ kỹ,Cái này khi đeo vào đi giày khá là thô nhé. Mình order cho vợ và vợ bỏ đi sau khi vừa mua.
5,Cực kỳ hài lòng,Monhf cực kì hài lòng không bít nói j hơn cảm ơn tiki
4,Hài lòng,"em chan, giam dau got, de dinh bui , de lau chiu"
5,Cực kì hài lòng,Toi rất hai Long đi rất yếm chan
5,Cực kì hài lòng,good
4,Hài lòng,
5,Cực kì hài lòng,ok
4,Hài lòng,
4,Hài lòng,
5,Cực kì hài lòng,
3,Bình thường,Giày mua có đôi vớ cầu vòng dậy mà  giao không có. Đôi giầy đẹp nhất là miếng đế và vớ mà không có vớ buồn thiệt chứ hzaiiiiiii
5,Cực kì hài lòng,rất ok gói hàng cẩn thận
5,Cực kì hài lòng,"Giao hàng nhanh, đóng gói kỹ"
5,Cực kì hài lòng,Nhẹ và đi êm chân lăm
5,Cực kì hài lòng,
5,Cực kì hài lòng,
4,Hài lòng,Giày oke nhưng phần đế không giống hình :V thích mỗi cái đế cầu vòng mà k có :(( . Đế có vài chỗ hơi ố vàng.
5,Đẹp,"Giao đúng size dù có hơi lâu
Khá giống hình
Nói chung là hài lòng"
5,Cực kì hài lòng,"Giày đẹp. Nhưng hơi khó mang, bao bì thì xấu.Nói chung là cũng được.😅😅"
5,Cực kì hài lòng,
5,Giày siêu đẹp luôn nhaaaa mn,Giày giống ảnh đẹp chất vải ok nói chung rất hài lòng về sp này cảm ơn tiki
5,Cực kì hài lòng,Ok 👌 mọi người mua ủng hộ nha👍 👍 👍
5,Cực kì hài lòng,Đẹp lắm lun
5,Cực kì hài lòng,
5,Cực kì hài lòng,
4,Hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,rất mềm . gói hàng kỉ. giao xớm 2 ngày . rất hài lòng
4,Hài lòng,"mềm, ngắn lắm với bàn chân. so với mấy kiểu khác không tiện bằng"
5,Cực kì hài lòng,"Rất êm ái, chỉ mỗi tội xỏ vào thì khó chạy"
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
4,Hài lòng,
1,"Giới thiệu  sản phẫm không rõ ràng, mập mờ, khiến tôi ko vui lòng","Tôi đã nhận sản phẩm, nhưng tôi hơi sốc vì ko đúng tôi oder, sản phẩm giới thiệu có ghi ""https://tiki.vn/day-giay-cao-su-sieu-thong-minh-sent-charm-bo-16-day-p24840960.html?src=search&2hi=0&keyword=d%C3%A2y%20gi%C3%A0y%20cao%20su&_lc=Vk4wMTIwMDcwMDc%3D""  BỘ 16 DÂY , Giá 39k đã khuyến mãi, 
Tôi nghĩ quá rẻ nên đặt mua.
Và khi tôi nhận là 2  dây màu vàng. ????? ( 1 đôi)
Tại sao??? nếu giá 39k chỉ là 2 dây cho 1 đôi thì Tiki phải gọi dt cho khách hàng  giải thích trước và hỏi chọn màu nào chứ, tại sao cứ thế mà giao và bắt khách phải chọn màu của Tiki giao.
Thất vọng và không bao giờ mua hàng của Tiki nữa ,OK?"
2,Sản phẩm cứng và khó tạo dáng,"Sản phẩm cứng và khó tạo dáng như dây vải 
Mua để thay dây vải khi sọt chân ra vào cho nhanh nhưng do dây cứng nên ko thoải mái"
5,Cực kì hài lòng,"dây đẹp, tốt, mình dùng cho giày Ultra boost rất vừa vặn, tiện xỏ ra xỏ vào ko cần buộc dây"
5,Cực kì hài lòng,"giao hàng nhanh, đóng gói cẩn thận, tuy nhiên sản phẩm hơi khó gắn vào giày"
5,Cực kì hài lòng,"đúng như hình, tiện lợi ôm sát chân, không đau chân, cám ơn tiki"
5,Đẹp tiện lợi cho mấy bé. Do ko biết cột dây giày,Đẹp tiện lợi cho mấy bé. Do ko biết cột dây giày. Iu iu
5,Cực kì hài lòng,"sản phẩm tốt trong tầm giá,sài đc cho nhiều loại giầy thể thao"
4,Hài lòng,"Đẹp nhưng làm giày bị bó chật, ít co giản"
5,Cực kì hài lòng,"Dây dùng ổn, chưa thấy bị vấn đề gì"
1,Rất không hài lòng,Ko đúng trong hình
1,Rất không hài lòng,"sản phẩm sơ sài không có tâm, kiểu bán 1 lần không cần KH, dùng 1 lần duy nhất đã sờn vải, bật gót, không ôm, vải mỏng mềm. nên mua hàng giảm giá bên đường còn tốt hơn. Do sờn vải bên trong lòng bàn chân nên ko chụp hình dc. đã sử dụng nên ko trả hàng dc."
4,giày đẹp nhưng rộng quá,"giày kiểu đẹp , chất lượng bằng tầm giá.  nghe nói là giầy nhỏ hơn so với bình thường nhưng vẫn tin tưởng đặt size 37,  kết quả giày lại rộng hơn 4cm , mang không được,  phải đem tặng người,  hơi thất vọng."
5,Cực Kì Hài Lòng,"Sản phẩm giống hình, chất lượng sản phẩm tuyệt vời , đóng gói sản phẩm chắc chắn , cảm ơn TIKI"
5,Cực kì hài lòng,Sản phẩm đẹp. Fom giày ôm chân. Đế giày chắc. Mà màu thì xinh quá. Dễ mix đồ nè
1,Rất không hài lòng,"giày rẻ tiền thì có khác ai mua nên xem xét kĩ.  đi được mấy bữa rộng thùng thình, ko ôm chân, sờn hết vải."
4,Hài lòng,"mới mua,  không thích màu sắc lắm,  độ bền chưa bit,  nhưng đi rất thích,  nhẹ và thoải mái, giá rẻ"
2,Không hài lòng,"hình ảnh đúng nhưng mình chọn size 37 thì gửi cho mình số 39 , to ko mang vừa mình muốn trả đổi hàng."
4,Hài lòng,giày đẹp so với giá tiền. tiki giao hàng nhanh quá  vừa đặt hqua mà hn đã nhận đc rồi .
3,Bình thường,bình thường mik mang size 38 là ôm vừa chân nhưng này rộng wa. màu mẫu mã như hình. ok
5,Cực kì hài lòng,giày đẹp đúng mẫu màu rất xinh mang lên thấy dễ thương..tiếp tục ửng hộ Tiki
5,Cực kì hài lòng,Hàng đẹp đúng như mô tả may rất chắc chắn phù hợp với giá thành sản phẩm tốt khuyên các bạn nên mua
5,Cực kì hài lòng,"Cảm nhận chung: Đế chắc chắn, đường may sắc nét, màu sắc đẹp, khuy giày chắc chắn. KHông có gì để phàn nàn về sản phẩm. Còn độ bền đợi mình sài một thời gian đã  rùi mới nhận xét được"
5,Cực kì hài lòng,Sản phẩm đẹp chất lượng ok trong tầm giá giao hành nhanh so với dự kiến rất tốt nhé còn được tặng thêm đôi tất thank shop nhé !!!
5,Cảm thấy hài lòng,Giày đẹp đế chắc luôn hài lòng với sản phẩm mua trên tiki. Anh em xem hình để cảm nhận nhé
5,Cực kì hài lòng,"nhìn đẹp mắt, hình thức chấp nhận đc ,có mấy lỗi nhỏ nhìn kỹ mới thấy vì tiền nào của ấy:)). giao hàng nhanh  .5*"
5,Cảm thấy cực kỳ hài lòng,"Màu đẹp sắc nét, các chi tiết được may rất chắc chắn tỉ mỉ. Hài lòng với sản phẩm"
5,Cực kì hài lòng,hàng đẹp chất lượng màu quá chất lượng
4,Hài lòng,"Hàng ok trong mức giá , chỉ hơi không ưng màu một chút nhưng mang đi lại vẫn ok"
5,Nhận xét sản phẩm,Ok tốt shop cho thêm cả đôi vớ nữa. hài lòng với sản phẩm
4,Hài lòng,ok nha shop
5,Cực kì hài lòng,em mang size hơi chật chân em có thể đổi size đưoc k ạ
5,Cực kì hài lòng,"Đẹp, đúng mô tả, rất hài lòng."
5,Cực kì hài lòng,
4,Hài lòng,
4,Hài lòng,
4,Sản phẩm đúng như mong đợi,"Sản phẩm tốt, đi rất vừa chân. Lót giày có thể cắt được cho vừa chân dựa vào số đo cỡ giày ở dưới đáy. Điểm trừ duy nhất là đóng gói khi ship k tốt. Hộp bị méo mó & biến dạng khi đến tay ng mua. May mà sản phẩm k cứng nên k bị ảnh hưởng bởi hộp."
5,Cực kì hài lòng,"Giao hàng nhanh, vừa khít với cỡ giày của mình. Lót dày hơn các lót thông thường phù hợp với ai muốn nâng chân lên tí để không bị thục đầu ngón chân vào dày."
5,Cực kì hài lòng,"lót giày đẹp, nhưng dày quá nên chật luôn đôi giày và k xài đk, dù gì lót giày thấy đẹp ok nên cho 5 sao mặc dù mình k dùng đk"
4,Hài lòng,Khi nhận hàng va xem hàng t thấy ok nhưng sau khi 1 thgian sử dụng thì chưa có câu trả lời
4,Cũng OK,Cũng khá mềm. Về phải cắt gọt để vừa đi. Không biết đi lâu có hôi chân không
5,Trần Thiện,Lót Tăng Chiều Cao Cho Giày Thể Thao Nam Yellow Sport 2 Cm
1,"lót giày nhìn tưởng xịn , mua về cầm lên chẳng khác gì miến xốp sơn màu lên :(","lót giày nhìn tưởng xịn , mua về cầm lên chẳng khác gì miến xốp sơn màu lên :("
4,Hài lòng,Rất hài lòng với dịch vụ Tiki. Chất lượng sản phẩm tương đối tốt. Sẽ ủng hộ lâu dài
4,Hài lòng,Sản phẩm rất êm chân và chất lượng rất ok. Sẽ ủng hộ shop lần nữa
5,"êm, giao nhanh","đi êm, nhẹ, giao hàng nhanh, mua về phải cắt sao cho nhét vừa vào đôi giày, đáng tiền"
4,Hài lòng,đẹp
5,Cực kì hài lòng,
4,Hài lòng,
5,Cực kì hài lòng,
3,Khá ổn,"Nhìn chung mà nói thì hộp màu ổn, mùi khá dễ chịu tuy nhiên một vài cây màu của mình, cụ thể là 530, 536 có cảm giác như bị nứt, méo vậy, khá khó chịu. Khi mình mở hộp của tiki thì hộp màu đã bị bung sẵn rồi, cây màu chưa rơi lung tung nhưng cũng thò đầu ra ngoài rồi. Vấn đề này tiki nên góp ý với bên giao màu, mong họ chú ý hơn. Chưa tô màu nên mình chưa ý kiến về chất lượng. Hi vọng ổn."
2,Không hài lòng,"Sp thứ 6 mình đặt trên tiki. Vỏ hộp bị hằn một vết ngang hộp và còn có vết bẩn, trông không được mới, giống như đã được mở ra đóng vào vài lần trước đó. Mở hộp ra thấy màu #572 bị gãy, không có màu nào bị trùng lặp. Vỏ màu #566 bị sùi, màu #518 khá mờ. Mình tô cùng lực không quá mạnh cho tất cả các màu thì màu #518 gần như không lên được, các màu khác ổn."
4,Hài lòng,"Sản phẩm đẹp, đóng gói sản phẩm tốt, màu rất mịn và thơm. Dành cho ai mới bất đầu tập vẽ thì dùng rất thoải mái, giá cả hợp túi tiền. Nhưng trong khâu vận chuyển thì hơi chậm hơn 6-7 ngày mới nhận được hàng nên mình cho 4 sao rưỡi."
4,Cần chú ý khâu vận chuyển,"Mua hàng trên Tiki lâu rồi, lần nào cũng tương đối nguyên vẹn còn mới. Tuy nhiên lần này mình cảm thấy thất vọng đôi chút :) Mới nhận hàng thì vỏ hộp đã bị móp bên góc, mở hộp ra thì ôi chao! Vỏ hộp bút chì nhìn rất cũ, bị trầy xước và còn bị móp ở phần trên nữa chứ! Tuy nhiên hàng giao sớm 2 ngày và anh shipper khá cute nên cho 4 sao :) Hy vọng bên vận chuyển sẽ nhẹ nhàng hơn với đơn hàng của mình. Còn không mình mà đặt mua mấy cuốn sách có CD như vầy thì toi mất :)"
5,"Chất lượng tốt, giá ổn","- Đóng gói chung với đôi giày nên khi giao hàng hôp hơi móp méo, cứ lo hộp chì màu bị gãy; nhưng may là không sao :)
- Bên ngoài hộp hơi cũ, có cảm giác dính bụi. Mở ra thì không may có 1 cây chì đỏ bị gãy đầu 1 tí.
- Màu tô ổn, mix được khoảng 2 đến 3 màu tùy bạn tô đậm nhạt.
- Tô trên giấy trơn mịn sẽ dễ hơn loại giấy dày có vân cho các bạn mới bắt đầu vẽ.
(Sẽ mua thêm 1 hộp chì màu nước để test :D)"
1,Chỉ có 35 cây bút,"Mình nhận được hàng ngay sau hôm đặt hàng, hộp màu không bị rách méo gì, đang định cho 5 sao thì phát hiện ra trong hộp chỉ có 35 cây bút màu! Mình nghĩ đồ của Tiki Trading thì chuẩn không có vấn đề chứ, lần mua này đáng thất vọng quá!"
4,Sản phẩm tốt,"Tiki giao hàng trước 1 ngày khi dự kiến, đóng gói đẹp, nhưng khi mở ra đã thấy có vết gấp ở 4 cạnh và màu đã bị mở ra, màu bút tốt đẹp, nhân viên giao hàng thân thiện và còn sóai nx ??"
5,tuyệt vời!!!,"Mình đặt hàng vào hôm mùng 5 tết mà trưa mùng 7 đã nhận dc hàng, tuy giá có hơi mắc nhưng chất lượng của nó rất tốt , tô rất đậm mịn và êm tay, thật sự rất đáng đồng tiền bát gạo, trước khi mua mình đã nghiên cứu sản phẩm rất kĩ vì sợ hàng kém chất lượng ( mình xem trên youtube với vô đọc comment của mấy bạn mua rồi í) và quả thật Tiki đã ko làm mình thất vọng, nếu bạn nào đang muốn tìm màu tô sách coloring book thì mình nghĩ màu raffine marco là hợp lý nhất "
5,Xịn xò,"Màu siêu đẹp, lên màu chuẩn, tô rất mềm mại và êm tay, nhưng chuốt hay bị gãy hic, chắc do mình chuốt ngu quá. Tiki lúc nào cũng khiến khách hàng hài lòng, giao hàng sớm hơn dự kiến nữa. Gói hàng chuyên nghiệp lúc mình nhận hàng thì hộp màu vẹn nguyên siêu đẹp. Ủng hộ Tiki dài dài."
5,Giao hàng nhanh lắm luôn,"Đặt hàng đêm thứ 7 mà trưa thứ 2 hàng đã về,hộp hay màu không hề bị gì hết 
Màu tô rất êm tay 
Tại mình hay vẽ màu nước mà lười pha màu lắm từ khi màu về mình siêng vẽ hẳn luôn ý :3"
2,Không hài lòng,không như mong đợi .
3,Bình thường,gót ko được 9p
4,Hài lòng,hài lòng
5,Cực kì hài lòng,
5,Cực kì hài lòng,
4,Hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
3,Bình thường,"Dịch vụ chăm sóc khách hàng của Tiki vốn đã nổi tiếng tệ hại rồi. Bản thân mình cũng lãnh mấy phát. Lần mua cái tủ này cũng đắn đo mà search thì thấy rẻ nhất nên mua. 
Vẫn bài cũ :)) 
Tự lắp ráp, thiếu 10 cái đinh ốc, hướng dẫn sơ sài nên mất nguyên nửa ngày để lắp 😰. 
Nhưng thà đi ra ngoài mua còn hơn là đợi Tiki :)) 
Lần trước thiếu 1 cái đinh ốc cho 1 cái ghế, khiếu nại liên hồi mà gần 2 tháng mới gửi đến 😱. Đương nhiên là trước đó đã tự đi mua rồi chứ đợi thì chắc thành đống phế thải trong kho rồi. Nên lần này mình cũng chẳng rảnh khiếu nại làm gì nữa. Vì tệ đến đâu thì ai cũng hiểu rồi. 
Nếu bạn nào kê tủ giày này sát tường thì ok, còn k thì xin chia sẻ là nó hở nguyên cái lưng nha 😔. 
Giày nữ để được 4 đôi 1/2 ngăn.
Giày nam chồng mình size 42 thì để được 3 đôi mà hơi bẹp nhẹ. Bạn nào mà cưng giày, giữ form thì cũng nên cân nhắc về cái tủ này vì bẹp chắc luôn. Ảnh thứ 2 là mặt sau. 
Tuy nhiên ngoại hình đẹp và giá rẻ vẫn là điểm cộng của cái này. 
Mình có đi thử ra mấy tiệm ở quận 7 và search trên mạng thì thường sẽ hơn 1,5tr. Giá khá chênh lệch"
4,Hài lòng,"shop cho hơi ít vít vặn, tiết kiệm những thứ ko đáng bao nhiêu tiền làm khách xách xe chạy đi mua thêm quá mất công. tủ khá okie nhưng phí ship quá cao hơn 300k. Nhờ shop bổ sung thêm hướng dẫn lắp đặt rõ ràng hơn cho những khách mua sau. Thanks!"
3,Tủ khá đẹp nhưng nhiều thiếu sót,"Mình mua tủ để bảo quản giày ko bị bụi nhưng ko ngờ tủ hở này hở nhiều quá chắc không tránh đc bụi. Thêm nữa gỗ giao ko khoan lỗ đầy đủ phải có máy bắn vít mới lắp nổi nếu ko rất cực, tới lúc gắn đc thì nứt hết ván uổng quá. Về phần ốc thì thiếu khá nhiều phải đi mua ở ngoài, có 1 con đặc biệt mình tìm mua ko đc nên giờ chưa ráp xong luôn."
1,Shop bảo thủ và chăm sóc khách hàng ko tốt,Đã có góp ý gửi kèm hướng dẫn lắp đặt  nhưng mau sau này vẫn ko có. Tất nhiên với tôi là rất dễ ko cần hướng dẫn vì chỉ cần nhìn vào chức năng của phụ kiện là biết nó sẽ nằm ở chỗ nào nhưng nhiều người sẽ lúng túng ko biết râp ntn
5,Không có bản hướng dẫn lắp,Không biết là NCC giao thiếu hay sao mà khi mở ra không có bảng hướng dẫn lắp ráp. Vui lòng giao lại bảng hướng dẫn lắp ráp
4,Hài lòng,"Sản phẩm bị thiếu ốc xoay ko gắn lên được, yêu cầu bổ sung ốc ngay"
5,Cực kì hài lòng,"Đẹp, và xứng đáng trong giá tiền, coi clip hướng dẫn của hãng mới ráp được"
4,Cân nhắc khi mua,"Đúng nghĩ là giá để giày do không có tấm chắn sau, hở nên rất bụi, các ngăn kệ thiếu lỗ khoan nên lỏng lẻo."
5,Tủ giày thông minh,Tủ đẹp nhưng giao thiếu đinh ốc nhiều quá 👍👍👍👍👍👍👍👍👍👍
5,Tuyệt!,"Giao hàng chậm 2 ngày, tủ dễ lắp nhờ tờ hướng dẫn, đẹp, tiện..."
5,Cực kì hài lòng,"giao hàng nhanh 2 ngày là đã nhận đc, mặc dù giầy hơi nhỏ so vs size đã đặt và màu ko đc trắng như trong hình lắm nhưng vì mức tiền như thế nên ko chê trách đc"
5,Wow,Sang chảnh chưa bao h làm thất vọng chỉ mong shop có size lớn hơn nx để mang chi dễ chịu
4,Ok,Sản phẩm ổn với mức giá như thế! Tuy nhiên size nhỏ hơn so với số chuẩn
3,Bình thường,sản phẩm ok hợp với giá tiền chỉ có cái đế hơi ố vàng
2,Không hài lòng,"Giày bị hư khóa kéo,........................"
2,Không hài lòng,"như giày cũ, sản phẩm không ok"
5,Cực kì hài lòng,
4,Hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,"Kín đáo ko lộ thật, cảm giác mang lại sự tự tin đáng kể. Giày da mềm đi rất êm. Đế cao tầm 7 - 8 phân gì đấy. Đế được khâu khá ok. Nhận hàng giống hình. It’s okay. 
Đóng gói đẹp, Tiki giao hàng rất nhanh, mình đặt sáng hôm trước mà sáng hôm sau nhận luôn rồi.
Cám ơn tiki vì đã luôn mang lại sự hài lòng."
4,Hài lòng,ok
5,Cực kì hài lòng,
4,Hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,shop mình có mua một đôi giày mà sezi to quá đi kg vừa giờ mình muốn đổi sezi nhỏ hơn được kg ak mình sin chịu phí ship
5,Cực kì hài lòng,Hàng đẹp y hình
3,Bình thường,"giày đẹp , giống trong hình"
4,Hài lòng,
4,Hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Hài lòng về sản phẩm,"Sản phẩm dễ dùng. Không có gì bàn cãi về sản phẩm.

Chỉ có ý kiến với Tiki về chế độ phải bỏ hộp sản phẩm gửi khách. Món hàng là cây đi giày rất rất bé nhưng phải để vào hộp to thì quá phí phạm và không tốt cho môi trường. 

Nên mong Tiki có chính sách cụ thể với các món hàng hàng nhỏ và dễ bảo quản, vận chuyển thì không cần hộp. 
Mình là khách hàng hoàn toàn ủng hộ việc nhận hàng nhỏ thế này thì không cần hộp. Các bạn có thể thêm sự chọn lựa khách cần hộp hay không khi mua. 
Rất mong Tiki cân nhắc thêm.
Mình cảm ơn nhiều"
5,Cực kì hài lòng,"Dùng rất thuận tiện, mang giày nhanh hơn hẳn, không phải kéo gót giày như trước"
5,"chắc chắn, nhẹ nhàng","chắc, nhẹ nhàng. nhìn sang trọng khi sử dụng. đặc biệt là dân công sở hay cần mang/cởi giày da"
5,Cực kì hài lòng,"Miếng hơi to nhưng làm bằng inox chắc bền, dùng được lâu dài, cho 5 sao."
4,Hài lòng,"Sản phẩm đẹp, dày dặn mỗi tội khá là dài khó mang đi"
5,Cực kì hài lòng,"sản phẩm như ảnh, nhỏ gọn tiện lợi có thể mang theo khi đi du lịch"
5,Cực kì hài lòng,"Hàng đúng như hình, đóng gói cẩn thận, chất lượng ok, vote shop 5*"
5,Sp tốt,"Sp giao đàng hoàng, được bao bọc kỹ, xài tốt, tôi rất hài lòng"
5,Cực kì hài lòng,giao hàng tuy hơi trễ hơn 1 ngày nhưng sản phẩm rất tốt
5,Cực kì hài lòng,Hàng ok chất lượng đẹp và chắc chắn. Sử dụng vừa ý
5,chất lượng tốt,"hàng giao nhanh, đóng gói cẩn thận, 1 lớp túi bóng lại 1 hộp bên ngoài, chất lượng ok, cho shop 5sao"
4,Hài lòng,"sản phẩm đẹp, ưng ý, được xem hàng còn chất lượng để sử dụng rồi sẽ đánh giá."
4,Hài lòng,"Giao hàng nhanh , mẫu mã như hình - độ bền đợi sử dụng mới đánh giá được ."
5,Cực kì hài lòng,sản phẩm y hình nhìn có vẻ ko chất lượng nhưng vs tầm giá này thì cx rất ok rồi
5,Cực kì hài lòng,"giày đẹp,đúng như hình,mang rất thích,cảm ơn tiki"
4,Được,Sản phẩm khá ngon giờ chỉ cần thời gian trả lời thôi
4,Hài lòng,Khá là ổn nha.Mang tốt hay không chờ thời gian.
4,Hài lòng,"phù hợp vs giá tiền, đế hơi chờm màu"
5,Cực kì hài lòng,giay đep  nhu hinh quang cao giao hang nhanh ok
5,Cực kì hài lòng,cực kì thích
1,Rất không hài lòng,"hàng quá tệ bỏ tiền ra nhưng không được như mong đợi mua 9p mà về đc có 7p giày này nơ nhỏ , trầy sước đế thì bong"
4,Hài lòng,hàng đẹp lắm rất vừa ý luôn
1,Rất không hài lòng,Gót giầy có dâú hiệu bị gãy khi mới mua về
5,Cực kì hài lòng,tui gức hay lòng về đôi này
5,Cực kì hài lòng,Khá đẹp
